price,Displacement,Odometer,Stroke,Year,Weight,Engine Torque,Fuel Capacity
16295.0,1801.0,20357.466614906833,4.374,2019.0,754.0,108.0,5.0
19399.0,1690.0,219.0,4.374,2017.0,754.0,100.3,5.0
22999.0,1746.0,12860.0,4.375,2017.0,756.0,113.6,6.0
21999.0,1746.0,20357.466614906833,4.375,2006.0,756.0,111.4,6.0
23999.0,1746.0,20357.466614906833,4.375,2015.0,756.0,111.4,6.0
22995.0,1746.0,15023.0,4.375,2017.0,756.0,111.4,6.0
22495.0,1746.0,9824.0,4.375,2017.0,756.0,111.4,6.0
13995.0,1690.0,20357.466614906833,4.375,2017.0,754.0,93.6,4.7
13995.0,1690.0,11500.0,4.375,2017.0,754.0,93.6,4.7
14995.0,1690.0,20357.466614906833,4.375,2019.0,754.0,93.6,4.7
16495.0,1690.0,4190.0,4.375,2017.0,754.0,93.6,4.7
13990.0,1690.0,7214.0,4.375,2017.0,754.0,93.6,4.7
14999.0,1690.0,11118.0,4.375,2017.0,754.0,93.6,4.7
15999.0,1690.0,287.0,4.38,2017.0,754.0,99.5,5.0
12990.0,1690.0,4065.0,4.38,2017.0,754.0,99.5,5.0
14995.0,1690.0,10992.0,4.38,2017.0,754.0,99.5,5.0
13495.0,1690.0,5572.0,4.38,2017.0,754.0,99.5,5.0
14995.0,1690.0,5711.0,4.374,2017.0,754.0,99.5,4.7
13990.0,1690.0,10138.0,4.374,2017.0,754.0,99.5,4.7
19999.0,1801.0,7848.0,4.374,2017.0,754.0,116.0,4.7
19999.0,1690.0,24602.0,4.374,2017.0,754.0,99.5,5.0
7995.0,749.0,3409.0,3.0,2017.0,754.0,47.2,3.5
7499.0,749.0,4112.0,3.0,2017.0,754.0,47.2,3.5
9895.0,1202.0,981.0,3.811,2017.0,754.0,70.8,4.5
12499.0,1202.0,1827.0,3.811,2017.0,754.0,73.0,4.5
11299.0,1202.0,2467.0,3.811,2017.0,754.0,70.8,2.1
10995.0,1202.0,8529.0,3.811,2017.0,754.0,70.8,2.1
9995.0,883.0,4088.0,3.811,2017.0,754.0,53.8,3.3
8595.0,883.0,7595.0,3.811,2017.0,754.0,53.8,3.3
9499.0,1312.0,16587.0,4.068,2017.0,754.8326035911603,64.944,3.4
17995.0,1811.0,20357.466614906833,4.449,2015.0,756.0,119.2,5.5
11749.0,1130.703,3709.0,3.962,2017.0,754.0,72.2,3.3
15995.0,1811.0,20960.0,4.449,2017.0,756.0,119.2,5.5
3999.0,271.0,201.0,3.0,2017.0,754.8326035911603,92.0,3.2
11499.0,1352.0,34441.0,3.0,2017.0,754.8326035911603,111.0,5.8
11999.0,1050.0,19514.0,3.0,2017.0,754.8326035911603,92.0,5.98
14495.0,1746.0,6756.0,4.374,2017.0,754.8326035911603,104.7,5.0
7000.0,249.9,20357.466614906833,3.0,1994.0,754.8326035911603,100.3,2.21
18995.0,1237.0,1304.0,3.563,2017.0,754.8326035911603,129.0,4.7
6499.0,1746.0,3498.0,4.068,2017.0,754.8326035911603,119.0,6.0
8499.0,436.0,1108.0,4.375,2017.0,754.8326035911603,118.0,5.0
11395.0,1200.0,3721.0,3.12,2017.0,754.8326035911603,98.8,5.0
8999.0,647.0,11101.0,3.0,2016.0,754.8326035911603,46.0,4.2
12499.0,1868.0,20357.466614906833,4.374,2006.0,754.8326035911603,109.0,6.0
14995.0,1689.5,9274.0,4.374,2016.0,754.0,102.0,4.7
18999.0,1689.5,13980.0,4.374,2016.0,756.0,104.7,6.0
14990.0,1689.5,51247.0,4.374,2016.0,756.0,104.7,6.0
17994.0,1689.5,11994.0,4.374,2016.0,756.0,104.7,6.0
17494.0,1689.5,35723.0,4.374,2016.0,756.0,104.7,6.0
19994.0,1689.5,38196.0,4.374,2016.0,756.0,104.7,6.0
19999.0,1689.5,22164.0,4.374,2016.0,756.0,104.7,6.0
19999.0,1689.5,28474.0,4.374,2016.0,756.0,105.5,6.0
20999.0,1689.5,20357.466614906833,4.374,2000.0,756.0,105.5,6.0
19995.0,1689.5,11873.0,4.374,2016.0,756.0,105.5,6.0
19995.0,1689.5,20357.466614906833,4.374,2009.0,756.0,105.5,6.0
19999.0,1689.5,33135.0,4.374,2016.0,756.0,105.5,6.0
20999.0,1689.5,22156.0,4.374,2016.0,756.0,105.5,6.0
19990.0,1689.5,20357.466614906833,4.374,2010.0,756.0,105.5,6.0
20494.0,1689.5,27417.0,4.374,2016.0,756.0,104.7,6.0
21494.0,1689.5,20357.466614906833,4.374,2016.0,756.0,104.7,6.0
20999.0,1689.5,20357.466614906833,4.374,2021.0,756.0,104.7,6.0
19999.0,1689.5,20357.466614906833,4.374,2016.0,756.0,104.7,6.0
21595.0,1689.5,20357.466614906833,4.374,2018.0,756.0,104.7,6.0
21995.0,1689.5,20357.466614906833,4.374,2016.0,756.0,104.7,6.0
20999.0,1689.5,20357.466614906833,4.374,2015.0,756.0,104.7,6.0
19999.0,1689.5,20357.466614906833,4.374,2016.0,756.0,104.7,6.0
29995.0,1802.57,9722.0,4.375,2016.0,756.0,115.1,6.0
15995.0,1689.5,5219.0,4.374,2016.0,754.0,100.3,5.0
16999.0,1689.5,3026.0,4.374,2016.0,754.0,100.3,5.0
17499.0,1802.57,4602.0,4.374,2016.0,754.0,109.0,5.0
15999.0,1689.5,19241.0,4.374,2016.0,755.0,97.4,5.0
16199.0,1689.5,20357.466614906833,4.374,2013.0,755.0,97.4,5.0
17995.0,1689.5,12155.0,4.374,2016.0,755.0,97.4,5.0
16999.0,1689.5,20359.0,4.374,2016.0,755.0,97.4,5.0
16995.0,1746.0,1096.0,3.811,2016.0,754.8326035911603,92.0,5.0
16495.0,1689.5,7689.0,4.374,2016.0,754.0,100.3,5.0
15999.0,1689.5,19413.0,4.374,2016.0,754.0,100.3,5.0
16999.0,1802.57,1222.0,4.374,2016.0,754.0,108.0,5.0
18495.0,1689.5,17199.0,4.374,2016.0,754.0,100.3,5.0
21249.0,1689.5,20357.466614906833,4.374,2000.0,756.0,105.5,6.0
22495.0,1689.5,40597.0,4.374,2016.0,756.0,105.5,6.0
19995.0,1689.5,15525.0,4.374,2016.0,756.0,105.5,6.0
20250.0,1689.5,20357.466614906833,4.374,2013.0,756.0,105.5,6.0
23595.0,1689.5,20357.466614906833,4.374,2015.0,756.0,104.7,6.0
21200.0,1689.5,20357.466614906833,4.374,2018.0,756.0,104.7,6.0
21999.0,1689.5,13717.0,4.374,2016.0,756.0,104.7,6.0
20995.0,1689.5,16796.0,4.374,2016.0,756.0,104.7,6.0
15995.0,1689.5,10243.0,4.375,2016.0,754.0,98.8,4.7
13999.0,1689.5,22603.0,4.375,2016.0,754.0,98.8,4.7
11990.0,1689.5,2308.0,4.375,2016.0,754.0,98.8,4.7
15195.0,1689.5,10369.0,4.375,2016.0,754.0,98.8,4.7
14599.0,1689.5,8548.0,4.375,2016.0,754.0,98.8,4.7
13995.0,1689.5,9385.0,4.38,2016.0,754.0,99.0,5.0
14995.0,1689.5,7105.0,4.374,2016.0,754.0,102.0,4.7
14999.0,1689.5,7627.0,4.374,2016.0,754.0,102.0,4.7
14995.0,1689.5,2809.0,4.374,2016.0,754.0,102.0,4.7
14995.0,1689.5,20357.466614906833,4.374,2019.0,754.0,102.0,4.7
17995.0,1802.57,1430.0,4.374,2016.0,754.0,116.0,4.7
18995.0,1802.57,8046.0,4.374,2016.0,754.0,116.0,4.7
12995.0,1689.5,3765.0,4.374,2016.0,754.0,99.0,4.7
8995.0,1689.5,4498.0,4.374,2016.0,754.0,97.4,5.0
22999.0,1802.57,9866.0,4.374,2016.0,754.0,112.1,5.0
23999.0,1802.57,16000.0,4.374,2016.0,754.0,112.1,5.0
15749.0,1247.051,20357.466614906833,2.835,2017.0,754.0,87.0,5.0
4994.0,1247.051,15532.0,2.835,2016.0,754.0,87.0,5.0
10799.0,753.802,1673.0,3.0,2016.0,754.0,44.5,3.5
5295.0,753.802,24.0,3.0,2016.0,754.0,44.5,3.5
6999.0,753.802,20357.466614906833,3.0,2012.0,754.0,44.5,3.5
10995.0,1202.806,342.0,3.811,2016.0,754.0,70.8,4.5
10995.0,1202.806,20357.466614906833,3.811,2014.0,754.0,70.8,2.1
10999.0,1202.806,4571.0,3.811,2016.0,754.0,70.8,2.1
9995.0,1202.806,2189.0,3.811,2016.0,754.0,70.8,2.1
8990.0,1202.806,10222.0,3.811,2016.0,754.0,70.8,2.1
10995.0,1202.806,13502.0,3.811,2016.0,754.0,70.8,2.1
9999.0,1202.806,9017.0,3.811,2016.0,754.0,70.8,2.1
10995.0,1202.806,6817.0,3.811,2016.0,754.0,70.8,2.1
10999.0,883.259,18200.0,3.811,2016.0,754.0,53.8,4.5
7995.0,883.259,3100.0,3.811,2016.0,754.0,53.8,3.3
6499.0,1130.0,544.0,4.38,2016.0,754.8326035911603,70.8,3.17
19999.0,1689.5,15777.0,4.375,2016.0,756.0,119.2,5.0
5995.0,373.2,6226.0,3.0,2016.0,754.8326035911603,105.0,2.86
7499.0,1170.0,3030.0,3.959,2016.0,754.8326035911603,108.0,4.7
11999.0,1687.861,6396.0,4.5,2016.0,754.8326035911603,105.5,6.0
7499.0,1689.5,19635.0,4.374,2016.0,754.8326035911603,100.0,3.7
9995.0,400.0,6235.0,4.38,2015.0,754.8326035911603,100.0,4.5
14994.0,1649.0,23523.0,3.0,2015.0,754.0,129.0,7.0
18999.0,1649.0,20357.466614906833,3.0,2013.0,756.0,129.0,7.0
10495.0,1450.0,8652.0,3.811,2015.0,754.8326035911603,111.4,5.0
13999.0,1198.4,11301.0,3.0,2015.0,754.8326035911603,96.3,4.7
8499.0,821.0,6974.0,3.0,2015.0,754.8326035911603,65.8,6.0
16495.0,1689.5,14103.0,4.374,2015.0,756.0,104.7,6.0
19495.0,1689.5,18485.0,4.374,2015.0,756.0,104.7,6.0
17595.0,1689.5,57723.0,4.374,2015.0,756.0,104.7,6.0
5999.0,1689.5,20348.0,4.374,2015.0,756.0,104.7,6.0
19995.0,1689.5,15488.0,4.374,2015.0,756.0,104.7,6.0
19994.0,1689.5,53125.0,4.374,2015.0,756.0,104.7,6.0
18990.0,1689.5,19000.0,4.374,2015.0,756.0,104.7,6.0
19494.0,1689.5,20357.466614906833,4.374,2018.0,756.0,104.7,6.0
19995.0,1689.5,17487.0,4.374,2015.0,756.0,104.7,6.0
18999.0,1689.5,18403.0,4.374,2015.0,756.0,104.7,6.0
18450.0,1689.5,33661.0,4.374,2015.0,756.0,105.5,6.0
19999.0,1689.5,19454.0,4.374,2015.0,756.0,105.5,6.0
16995.0,1689.5,40125.0,4.374,2015.0,756.0,105.5,6.0
20995.0,1689.5,15217.0,4.374,2015.0,756.0,105.5,6.0
13995.0,1689.5,12014.0,4.374,2015.0,756.0,105.5,6.0
19875.0,1689.5,20357.466614906833,4.374,2006.0,756.0,105.5,6.0
17990.0,1689.5,20357.466614906833,4.374,2020.0,756.0,105.5,6.0
19999.0,1689.5,20357.466614906833,4.374,2014.0,756.0,105.5,6.0
19995.0,1689.5,71405.0,4.374,2015.0,756.0,105.5,6.0
18994.0,1689.5,47719.0,4.374,2015.0,756.0,105.5,6.0
19995.0,1689.5,7020.0,4.374,2015.0,756.0,105.5,6.0
19995.0,1689.5,18065.0,4.374,2015.0,756.0,105.5,6.0
18995.0,1689.5,23969.0,4.374,2015.0,756.0,105.5,6.0
30495.0,1800.931,17300.0,4.374,2015.0,756.0,115.1,6.0
28895.0,1800.931,9986.0,4.374,2015.0,756.0,115.1,6.0
19999.0,1687.861,32623.0,4.38,2015.0,756.0,104.7,6.0
4095.0,1687.861,20357.466614906833,4.38,2015.0,756.0,104.7,6.0
19999.0,1687.861,24246.0,4.38,2015.0,756.0,104.7,6.0
19999.0,1689.5,20357.466614906833,4.374,2018.0,756.0,104.7,6.0
29999.0,1689.5,1062.0,4.374,2015.0,756.0,104.7,6.0
19995.0,1689.5,15946.0,4.374,2015.0,756.0,104.7,6.0
19999.0,1689.5,20357.466614906833,4.374,2015.0,756.0,104.7,6.0
18295.0,1689.5,20416.0,4.374,2015.0,756.0,104.7,6.0
30999.0,1800.931,12761.0,4.375,2015.0,756.0,115.1,6.0
27999.0,1800.931,9521.0,4.375,2015.0,756.0,115.1,6.0
30995.0,1800.931,5430.0,4.375,2015.0,756.0,115.1,6.0
14997.0,1689.5,20357.466614906833,4.374,2014.0,754.0,97.4,5.0
14995.0,1689.5,7326.0,4.374,2015.0,754.0,97.4,5.0
15499.0,1689.5,20357.466614906833,4.374,2020.0,756.0,95.2,5.0
25499.0,1800.931,68000.0,4.374,2015.0,756.0,115.1,6.0
18995.0,1689.5,60317.0,4.374,2015.0,756.0,104.7,6.0
18995.0,1689.5,9246.0,4.374,2015.0,756.0,104.7,6.0
20999.0,1689.5,8722.0,4.374,2015.0,756.0,104.7,6.0
22495.0,1689.5,20357.466614906833,4.374,2011.0,756.0,104.7,6.0
20994.0,1689.5,66973.0,4.374,2015.0,756.0,104.7,6.0
20995.0,1689.5,20692.0,4.374,2015.0,756.0,104.7,6.0
13495.0,1689.5,12767.0,4.375,2015.0,754.0,98.8,4.7
12995.0,1689.5,16570.0,4.375,2015.0,754.0,98.8,4.7
14999.0,1689.5,20357.466614906833,4.375,2013.0,754.0,98.8,4.7
13999.0,1689.5,16928.0,4.38,2015.0,754.0,98.8,5.0
13995.0,1689.5,22107.0,4.38,2015.0,754.0,98.8,5.0
12794.0,1689.5,20357.466614906833,4.38,2019.0,754.0,98.8,5.0
14295.0,1689.5,16985.0,4.374,2015.0,754.0,98.8,4.7
14499.0,1689.5,7322.0,4.374,2015.0,754.0,98.8,4.7
15499.0,1689.5,13937.0,4.374,2015.0,754.0,98.8,4.7
14995.0,1689.5,20357.466614906833,4.374,2012.0,754.0,98.8,4.7
12999.0,1689.5,20357.466614906833,4.374,2015.0,754.0,98.8,4.7
13495.0,1689.5,20357.466614906833,4.374,2015.0,754.0,98.8,4.7
18495.0,1689.5,4427.0,4.374,2015.0,754.0,95.2,5.0
17995.0,1689.5,6277.0,4.374,2015.0,754.0,95.2,5.0
17995.0,1689.5,20357.466614906833,4.374,2008.0,754.0,95.2,5.0
17495.0,1689.5,20357.466614906833,4.374,2012.0,754.0,95.2,5.0
17994.0,1689.5,4054.0,4.374,2015.0,754.0,95.2,5.0
15499.0,1247.051,9821.0,2.835,2015.0,754.0,87.0,5.0
16995.0,1247.051,21858.0,2.835,2015.0,754.0,87.0,5.0
6995.0,1247.051,19568.0,2.835,2015.0,754.0,87.0,5.0
9660.0,491.61,1022.0,3.0,2015.0,754.0,38.0,3.5
4995.0,491.61,20357.466614906833,3.0,2015.0,754.0,38.0,3.5
6995.0,753.802,2491.0,3.0,2015.0,754.0,44.5,3.5
7995.0,1202.806,11000.0,3.811,2015.0,754.0,70.8,4.5
10995.0,1202.806,15514.0,3.811,2015.0,754.0,70.8,4.5
10999.0,1202.806,733.0,3.811,2015.0,754.0,70.8,2.1
9699.0,1202.806,1168.0,3.811,2015.0,754.0,70.8,2.1
9999.0,1202.806,8101.0,3.811,2015.0,754.0,70.8,2.1
7995.0,883.259,298.0,3.811,2015.0,754.0,53.8,3.3
8995.0,422.0,10524.0,3.962,2015.0,754.8326035911603,113.652,4.5
9499.0,278.0,18543.0,4.374,2015.0,754.8326035911603,87.0,4.8
14995.0,1.301,21630.0,2.769,2015.0,754.8326035911603,100.0,7.8
11995.0,1.301,50727.0,2.769,2015.0,754.8326035911603,92.6,7.8
9995.0,2294.0,20357.466614906833,2.808,2015.0,754.8326035911603,118.0,5.798
10999.0,1202.806,24965.0,3.0,2015.0,754.8326035911603,73.0,6.6
6995.0,1200.0,12765.0,3.237,2015.0,754.8326035911603,105.5,4.5
10999.0,535.0,5561.0,4.375,2015.0,754.8326035911603,72.324,4.5
13995.0,1689.5,22483.0,4.374,2014.0,754.0,98.8,4.7
10490.0,1689.5,40282.0,4.374,2014.0,754.0,98.8,4.7
17995.0,1689.5,20357.466614906833,4.374,2021.0,756.0,104.7,6.0
16199.0,1689.5,30754.0,4.374,2014.0,756.0,104.7,6.0
15990.0,1689.5,20357.466614906833,4.374,1998.0,756.0,104.7,6.0
15999.0,1689.5,47937.0,4.374,2014.0,756.0,104.7,6.0
20995.0,1800.931,12109.0,4.374,2014.0,756.0,116.5,6.0
16490.0,1689.5,17400.0,4.374,2014.0,756.0,104.7,6.0
25999.0,1689.5,42801.0,4.374,2014.0,756.0,106.2,6.0
28999.0,1689.5,16714.0,4.374,2014.0,756.0,106.2,6.0
29999.0,1689.5,25658.0,4.374,2014.0,756.0,106.2,6.0
17999.0,1689.5,76489.0,4.374,2014.0,756.0,105.5,6.0
19495.0,1689.5,20357.466614906833,4.374,2008.0,756.0,105.5,6.0
17490.0,1689.5,46122.0,4.374,2014.0,756.0,105.5,6.0
18995.0,1689.5,20357.466614906833,4.374,2005.0,756.0,105.5,6.0
17995.0,1689.5,87849.0,4.374,2014.0,756.0,105.5,6.0
17999.0,1689.5,11366.0,4.374,2014.0,756.0,105.5,6.0
19495.0,1689.5,20357.466614906833,4.374,2017.0,756.0,105.5,6.0
23995.0,1800.931,26836.0,4.374,2014.0,756.0,115.1,6.0
16995.0,1689.5,26285.0,4.374,2014.0,756.0,104.7,6.0
19995.0,1689.5,7309.0,4.374,2014.0,756.0,104.7,6.0
19995.0,1689.5,20030.0,4.374,2014.0,756.0,104.7,6.0
16895.0,1689.5,15834.0,4.374,2014.0,756.0,104.7,6.0
18995.0,1689.5,20357.466614906833,4.374,2005.0,756.0,104.7,6.0
18495.0,1689.5,38074.0,4.374,2014.0,756.0,104.7,6.0
15295.0,1689.5,10367.0,4.374,2014.0,754.0,97.4,5.0
14499.0,1689.5,20357.466614906833,4.374,2016.0,754.0,97.4,5.0
15990.0,1689.5,20357.466614906833,4.374,1999.0,756.0,95.2,5.0
15494.0,1689.5,20357.466614906833,4.374,2014.0,756.0,95.2,5.0
15425.0,1689.5,44144.0,4.374,2014.0,756.0,95.2,5.0
14999.0,1689.5,20357.466614906833,4.374,2014.0,756.0,95.2,5.0
14995.0,1689.5,13501.0,4.374,2014.0,756.0,95.2,5.0
14495.0,1689.5,23477.0,4.374,2014.0,756.0,95.2,5.0
15499.0,1689.5,19767.0,4.374,2014.0,754.0,97.4,5.0
16995.0,1689.5,727.0,4.374,2014.0,754.0,97.4,5.0
16999.0,1689.5,20357.466614906833,4.374,1999.0,754.0,97.4,5.0
17995.0,1802.57,11183.0,4.374,2014.0,756.0,107.7,5.0
20395.0,1802.57,5013.0,4.374,2014.0,756.0,107.7,5.0
13995.0,1689.5,13573.0,4.374,2014.0,754.0,98.8,4.7
14495.0,1689.5,20357.466614906833,4.374,2014.0,754.0,98.8,4.7
13495.0,1689.5,10123.0,4.374,2014.0,754.0,98.8,5.0
13995.0,1689.5,14230.0,4.374,2014.0,754.0,98.8,4.7
16295.0,1689.5,6795.0,4.374,2014.0,754.0,95.2,5.0
16995.0,1689.5,4602.0,4.374,2014.0,754.0,95.2,5.0
16490.0,1689.5,15417.0,4.374,2014.0,754.0,95.2,5.0
19495.0,1689.5,3859.0,4.374,2014.0,754.0,95.2,5.0
23990.0,1802.57,20357.466614906833,4.374,2006.0,754.0,112.1,5.0
19898.0,1802.57,37239.0,4.374,2014.0,754.0,112.1,5.0
14995.0,1247.051,11126.0,2.835,2014.0,754.0,83.4,5.0
14994.0,1247.051,14676.0,2.835,2014.0,754.0,87.0,5.0
9995.0,1202.806,21802.0,3.811,2014.0,754.0,70.8,2.1
5995.0,882.604,18526.0,4.38,2014.0,754.8326035911603,111.4,6.0
9499.0,999.0,15099.0,3.811,2014.0,754.8326035911603,125.0,5.1
11499.0,124.0,2928.0,3.962,2014.0,754.8326035911603,78.228,6.0
8794.0,1917.279,20357.466614906833,4.38,2021.0,754.8326035911603,102.5,6.0
9995.0,1700.0,7385.0,4.38,2014.0,754.8326035911603,104.7,5.3
6990.0,1600.0,12307.0,3.0,2014.0,754.8326035911603,105.0,6.0
12495.0,1687.861,20357.466614906833,4.38,2002.0,754.0,100.0,4.7
11995.0,1687.861,14610.0,4.38,2013.0,754.0,100.0,4.7
14999.0,1687.861,20357.466614906833,4.38,2006.0,756.0,100.0,6.0
15995.0,1687.861,22189.0,4.38,2013.0,756.0,100.0,6.0
16299.0,1687.861,20357.466614906833,4.38,2008.0,756.0,100.0,6.0
16999.0,1687.861,22359.0,4.38,2013.0,756.0,100.0,6.0
15995.0,1687.861,55754.0,4.38,2013.0,756.0,100.0,6.0
14999.0,1687.861,55154.0,4.38,2013.0,756.0,100.0,6.0
16490.0,1687.861,20357.466614906833,4.38,2017.0,756.0,100.0,6.0
16490.0,1687.861,22810.0,4.38,2013.0,756.0,100.0,6.0
22999.0,1802.57,13769.0,4.38,2013.0,756.0,118.0,6.0
23499.0,1802.57,20357.466614906833,4.38,2006.0,756.0,118.0,6.0
21995.0,1802.57,20357.466614906833,4.38,2010.0,756.0,118.0,6.0
27395.0,1687.861,12249.0,4.38,2013.0,756.0,100.0,6.0
28999.0,1687.861,29960.0,4.38,2013.0,756.0,100.0,6.0
27999.0,1687.861,14905.0,4.38,2013.0,756.0,100.0,6.0
16999.0,1687.861,33698.0,4.38,2013.0,756.0,100.0,6.0
16995.0,1687.861,54645.0,4.38,2013.0,756.0,100.0,6.0
16992.0,1687.861,33226.0,4.38,2013.0,756.0,100.0,6.0
16494.0,1687.861,20357.466614906833,4.38,2021.0,756.0,100.0,6.0
16494.0,1687.861,20357.466614906833,4.38,2007.0,756.0,100.0,6.0
15990.0,1687.861,20357.466614906833,4.38,2021.0,756.0,100.0,6.0
17490.0,1687.861,20357.466614906833,4.38,2000.0,756.0,100.0,6.0
13990.0,1687.861,20357.466614906833,4.38,2015.0,756.0,100.0,6.0
16999.0,1687.861,23201.0,4.38,2013.0,756.0,100.0,6.0
18995.0,109.0,12547.0,4.38,2013.0,754.8326035911603,79.0,6.0
14990.0,1687.861,31356.0,4.38,2013.0,756.0,100.0,6.0
17999.0,1687.861,20357.466614906833,4.38,2000.0,756.0,100.0,6.0
17499.0,1687.861,41312.0,4.38,2013.0,756.0,100.0,6.0
16595.0,1687.861,16032.0,4.38,2013.0,756.0,100.0,6.0
8595.0,1687.861,33075.0,4.38,2013.0,756.0,100.0,6.0
16995.0,1687.861,8881.0,4.38,2013.0,754.0,98.7,5.0
13995.0,1687.861,17862.0,4.38,2013.0,754.0,98.7,5.0
14699.0,1687.861,30649.0,4.38,2013.0,754.0,98.7,5.0
12495.0,1687.861,20357.466614906833,4.38,2013.0,754.0,96.9,5.0
15995.0,1687.861,16838.0,4.38,2013.0,754.0,96.9,5.0
