price,Displacement,Odometer,Stroke,Year,Weight,Engine Torque,Fuel Capacity
6995.0,1449.0,9024.0,3.962,2004.0,754.8326035911603,78.228,4.94
8999.0,1449.0,25000.0,3.962,2004.0,754.8326035911603,78.228,4.836
8995.0,1449.0,27070.0,3.962,2004.0,754.8326035911603,78.228,4.81
10995.0,1130.0,11500.0,2.808,2004.0,754.8326035911603,64.944,3.64
4499.0,1338.0,2779.0,4.38,2004.0,754.8326035911603,122.0,4.5
9994.0,1449.0,67494.0,4.5,2003.0,754.8326035911603,102.0,6.0
7995.0,1802.57,73545.0,3.962,2003.0,754.8326035911603,70.8,6.0
7999.0,1449.0,34149.0,3.962,2003.0,754.8326035911603,77.49,4.914
8995.0,1449.0,26801.0,3.962,2003.0,754.8326035911603,78.228,4.836
6490.0,1449.0,38788.0,3.962,2003.0,754.8326035911603,78.228,4.836
9995.0,1130.0,3700.0,2.808,2003.0,754.8326035911603,64.944,3.64
6990.0,1200.0,8325.0,3.775,2003.0,754.8326035911603,72.324,4.42
5499.0,1200.0,23053.0,4.38,2003.0,754.8326035911603,93.6,5.122
4999.0,883.0,41863.0,3.775,2003.0,754.8326035911603,51.66,4.42
7999.0,1923.0,26962.0,4.5,2003.0,754.8326035911603,116.0,6.0
3495.0,1202.806,41636.0,4.374,2003.0,754.8326035911603,100.0,3.6
4499.0,1573.152,30000.0,4.212,2003.0,754.8326035911603,96.9,6.0
3495.0,1868.0,39790.0,4.5,2002.0,754.8326035911603,104.7,5.55
6595.0,1689.5,80480.0,3.811,2002.0,754.8326035911603,115.1,6.0
7995.0,1449.0,62394.0,3.962,2002.0,754.8326035911603,78.228,4.914
10995.0,1130.0,7226.0,2.808,2002.0,754.8326035911603,64.944,3.64
5995.0,1200.0,52150.0,3.775,2002.0,754.8326035911603,72.324,4.42
3495.0,1064.0,35265.0,4.5,2001.0,754.8326035911603,72.324,6.0
9990.0,1689.5,20357.466614906833,3.962,2001.0,754.8326035911603,93.6,5.0
6990.0,1450.0,89964.0,3.962,2001.0,754.8326035911603,81.18,4.914
8995.0,1449.0,46561.0,3.962,2001.0,754.8326035911603,81.18,4.914
3995.0,1689.5,34721.0,4.374,2001.0,754.8326035911603,111.4,6.0
4999.0,744.0,27427.0,4.341,2001.0,754.8326035911603,98.8,2.1
3999.0,1868.0,39284.0,4.374,2001.0,754.8326035911603,114.0,5.0
8995.0,1450.0,62358.0,3.962,2000.0,754.8326035911603,81.18,4.914
5999.0,1449.0,27959.0,4.38,2000.0,754.8326035911603,53.8,6.0
9495.0,1449.0,33604.0,3.962,2000.0,754.8326035911603,81.18,4.914
14995.0,1449.0,50390.0,3.962,2000.0,754.8326035911603,81.18,4.94
8995.0,1449.0,59312.0,3.962,2000.0,754.8326035911603,78.228,4.81
4995.0,1450.0,8801.0,4.374,2000.0,754.8326035911603,100.0,5.0
6999.0,900.0,31662.0,4.38,2000.0,754.8326035911603,105.5,6.0
3995.0,1352.0,34000.0,4.5,2000.0,754.8326035911603,53.8,4.914
8990.0,1449.0,64639.0,3.962,1999.0,754.8326035911603,78.228,4.836
7995.0,1338.0,51239.0,4.212,1999.0,754.8326035911603,73.062,5.122
7995.0,1337.0,41426.0,4.212,1998.0,754.8326035911603,78.228,4.914
8995.0,1337.0,33694.0,4.212,1998.0,754.8326035911603,87.0,4.68
5999.0,1800.931,31634.0,3.962,1998.0,754.8326035911603,72.324,5.0
4999.0,1450.0,43868.0,4.374,1997.0,754.8326035911603,105.5,4.81
4590.0,1200.0,19014.0,3.775,1996.0,754.8326035911603,72.324,4.42
6995.0,1340.0,13810.0,4.375,1994.0,754.8326035911603,100.0,5.5
7995.0,1337.0,10520.0,4.375,1993.0,754.8326035911603,87.9,4.16
1499.0,937.0,71245.0,2.835,1985.0,754.8326035911603,114.0,4.5
4490.0,1868.0,32200.0,2.808,1984.0,754.8326035911603,55.0,6.0
2495.0,1689.5,22499.0,3.962,1983.0,754.8326035911603,105.5,6.0
2995.0,1687.861,33908.0,2.808,1983.0,754.8326035911603,100.0,4.914
8990.0,1868.118,49495.0,3.811,1982.0,754.8326035911603,87.0,5.122
10995.0,1254.0,25623.0,4.374,1978.0,754.8326035911603,111.4,4.7
22499.0,1449.0,7450.0,3.962,2022.0,754.8326035911603,53.8,4.42
6995.0,1753.409,90.0,3.959,2022.0,754.8326035911603,98.7,4.94
7899.0,1689.5,392.0,4.38,2021.0,754.8326035911603,92.0,4.914
18995.0,1450.0,20357.466614906833,4.38,2021.0,754.8326035911603,100.0,4.7
21795.0,1687.861,20357.466614906833,4.374,2021.0,754.8326035911603,118.0,6.0
4895.0,998.0,70.0,3.8,2021.0,754.8326035911603,124.0,6.0
8995.0,1449.0,3222.0,4.5,2020.0,754.8326035911603,81.18,5.0
12999.0,1689.5,20357.466614906833,4.38,2019.0,754.8326035911603,87.0,3.5
10999.0,125.0,4107.0,3.811,2019.0,754.8326035911603,92.0,6.0
21995.0,1802.57,2452.0,4.374,2018.0,754.8326035911603,95.2,3.3
5499.0,1689.5,7519.0,3.0,2018.0,754.8326035911603,100.0,6.0
17999.0,1130.0,23063.0,4.374,2016.0,754.8326035911603,111.0,3.5
7499.0,883.259,2515.0,4.375,2014.0,754.8326035911603,92.0,2.96
6495.0,1687.861,16590.0,4.374,2014.0,754.8326035911603,97.4,5.0
17999.0,1746.0,14315.0,3.962,2013.0,754.8326035911603,72.324,6.0
21999.0,1689.5,11497.0,4.374,2012.0,754.8326035911603,113.6,5.1
26238.45,1584.0,3173.0,3.962,2012.0,754.8326035911603,109.0,6.0
3999.0,1584.0,37831.0,3.0,2012.0,754.8326035911603,122.0,4.7
10995.0,1746.0,58393.0,4.374,2011.0,754.8326035911603,78.228,4.914
7250.0,1650.0,23066.0,3.811,2009.0,754.8326035911603,110.0,5.1
11990.0,500.0,30649.0,4.5,2009.0,754.8326035911603,85.062,4.914
5999.0,1868.0,14713.0,4.38,2008.0,754.8326035911603,112.1,2.1
12495.0,1201.167,26907.0,4.5,2008.0,754.8326035911603,78.228,3.5
11495.0,124.0,19746.0,4.38,2008.0,754.8326035911603,92.6,5.0
24995.0,1746.0,11289.0,4.38,2008.0,754.8326035911603,85.0,6.0
5399.0,1687.861,57485.0,3.962,2008.0,754.8326035911603,122.0,6.0
6995.0,1746.0,7557.0,4.374,2008.0,754.8326035911603,99.5,4.836
8995.0,1687.861,12798.0,4.38,2008.0,754.8326035911603,102.0,5.0
16995.0,1442.0,5429.0,4.38,2007.0,754.8326035911603,118.0,5.0
5999.0,1573.152,14810.0,3.811,2007.0,754.8326035911603,112.1,5.0
5999.0,1746.0,18877.0,4.38,2007.0,754.8326035911603,98.8,4.7
4995.0,1450.0,3951.0,4.375,2007.0,754.8326035911603,110.0,2.1
9495.0,753.802,62319.0,2.835,2006.0,754.8326035911603,102.0,2.1
10995.0,250.0,24846.0,4.374,2006.0,754.8326035911603,95.2,5.0
10795.0,1200.0,3784.0,4.5,2006.0,754.8326035911603,105.5,5.0
4995.0,1746.0,10461.0,4.374,2006.0,754.8326035911603,125.0,3.5
8995.0,1923.0,5670.0,3.959,2005.0,754.8326035911603,95.2,6.0
5999.0,1802.57,7602.0,4.38,2005.0,754.8326035911603,78.228,5.0
9995.0,883.259,29514.0,3.812,2005.0,754.8326035911603,53.8,4.5
9995.0,883.0,31417.0,3.811,2005.0,754.8326035911603,111.4,4.8
18994.0,1584.0,16123.0,4.341,2005.0,754.8326035911603,92.663,4.914
7995.0,1449.0,36708.0,3.962,2005.0,754.8326035911603,81.18,4.914
7995.0,1449.0,69225.0,3.962,2005.0,754.8326035911603,81.18,4.914
7495.0,1449.0,30185.0,3.962,2005.0,754.8326035911603,78.228,5.122
8995.0,1449.0,28184.0,3.962,2005.0,754.8326035911603,78.228,5.122
4499.0,1450.0,20357.466614906833,3.962,2005.0,754.8326035911603,86.346,4.914
6999.0,1449.0,41661.0,3.962,2005.0,754.8326035911603,78.228,4.836
8995.0,1449.0,27034.0,3.962,2005.0,754.8326035911603,78.228,4.836
5995.0,1200.0,18304.0,3.775,2005.0,754.8326035911603,72.324,4.42
24139.5,1130.0,40079.0,4.375,2005.0,754.8326035911603,105.0,5.0
3995.0,1202.806,19375.0,2.835,2005.0,754.8326035911603,98.8,6.0
4995.0,1689.5,10314.0,4.375,2005.0,754.8326035911603,113.6,6.0
5999.0,1573.152,20357.466614906833,4.5,2004.0,754.8326035911603,100.0,6.0
10295.0,850.0,30539.0,4.38,2004.0,754.8326035911603,53.8,6.0
7999.0,1340.0,57089.0,4.374,2004.0,754.8326035911603,100.0,6.0
7995.0,1584.0,61237.0,4.374,2004.0,754.8326035911603,97.4,6.0
13999.0,1689.5,34399.0,3.775,2004.0,754.8326035911603,111.4,6.0
9299.0,1130.0,17061.0,2.808,2004.0,754.8326035911603,77.49,3.64
9995.0,1130.0,20357.466614906833,2.808,2004.0,754.8326035911603,77.49,3.64
3999.0,883.0,415.0,3.775,2004.0,754.8326035911603,51.66,4.42
4299.0,1584.0,20335.0,3.962,2004.0,754.8326035911603,100.0,6.0
6999.0,1689.5,10614.0,4.374,2003.0,754.8326035911603,53.8,3.64
5999.0,1689.5,25195.0,4.38,2003.0,754.8326035911603,111.4,5.122
7499.0,1450.0,20357.466614906833,3.962,2003.0,754.8326035911603,81.18,4.914
8990.0,1450.0,76274.0,3.962,2003.0,754.8326035911603,81.18,4.914
6895.0,750.0,41537.0,3.962,2003.0,754.8326035911603,111.0,4.7
8999.0,1449.0,71436.0,3.962,2003.0,754.8326035911603,81.18,4.914
8999.0,1449.0,24534.0,3.962,2003.0,754.8326035911603,81.18,4.914
9795.0,1449.0,27111.0,3.962,2003.0,754.8326035911603,78.228,5.122
14995.0,1199.528,38807.0,4.38,2003.0,754.8326035911603,109.0,4.7
7995.0,1687.861,38752.0,4.38,2003.0,754.8326035911603,77.49,6.0
9995.0,1130.0,15684.0,2.808,2003.0,754.8326035911603,64.944,3.64
4999.0,1200.0,7977.0,3.775,2003.0,754.8326035911603,72.324,4.42
4995.0,877.0,33784.0,4.38,2003.0,754.8326035911603,91.0,5.0
18999.0,1689.5,28007.0,4.375,2003.0,754.8326035911603,113.6,6.0
4999.0,1687.861,20258.0,4.38,2003.0,754.8326035911603,104.7,6.0
10995.0,1450.0,40228.0,3.962,2002.0,754.8326035911603,81.18,4.914
6995.0,1450.0,14993.0,3.962,2002.0,754.8326035911603,78.228,4.88
8999.0,1449.0,23013.0,3.962,2002.0,754.8326035911603,78.228,4.81
4499.0,1802.57,34987.0,4.375,2002.0,754.8326035911603,122.0,6.0
8995.0,1449.0,9324.0,3.962,2001.0,754.8326035911603,78.228,4.94
7450.0,1449.0,36453.0,3.962,2001.0,754.8326035911603,78.228,4.81
4295.0,1200.0,23640.0,3.775,2001.0,754.8326035911603,72.324,4.42
3999.0,1200.0,11531.0,3.775,2001.0,754.8326035911603,72.324,4.42
2999.0,750.0,12329.0,4.5,2001.0,754.8326035911603,86.0,4.94
5199.0,848.0,63000.0,2.835,2001.0,754.8326035911603,92.6,4.7
995.0,1442.0,20357.466614906833,4.375,2001.0,754.8326035911603,100.0,6.0
9995.0,1450.0,42988.0,3.962,2000.0,754.8326035911603,81.18,4.914
7995.0,1449.0,30250.0,3.962,2000.0,754.8326035911603,81.18,4.914
6999.0,1449.0,20357.466614906833,3.962,2000.0,754.8326035911603,78.228,4.94
6995.0,1449.0,75225.0,3.962,2000.0,754.8326035911603,78.228,4.836
8995.0,1449.0,10067.0,3.962,2000.0,754.8326035911603,78.228,4.81
3495.0,1200.0,46464.0,3.775,2000.0,754.8326035911603,72.324,4.42
2499.0,1190.0,13305.0,4.374,2000.0,754.8326035911603,125.0,5.0
2999.0,1800.931,28883.0,3.962,2000.0,754.8326035911603,87.0,4.914
7995.0,1449.0,20357.466614906833,3.962,1999.0,754.8326035911603,109.0,4.914
12995.0,1449.0,38279.0,3.962,1999.0,754.8326035911603,81.18,4.94
4295.0,1450.0,41579.0,3.962,1999.0,754.8326035911603,122.0,4.94
3999.0,1130.0,27900.0,4.374,1999.0,754.8326035911603,123.0,3.4
5999.0,1573.152,19882.0,3.962,1998.0,754.8326035911603,111.0,5.0
7995.0,1338.0,26345.0,4.212,1998.0,754.8326035911603,71.586,4.914
2499.0,1573.152,20357.466614906833,4.38,1998.0,754.8326035911603,92.6,2.1
5999.0,900.0,19138.0,3.0,1997.0,754.8326035911603,100.0,4.94
4499.0,1338.0,8931.0,4.374,1995.0,754.8326035911603,122.0,4.914
4995.0,1689.5,8937.0,2.808,1995.0,754.8326035911603,107.6,6.0
7995.0,1338.0,31534.0,4.212,1993.0,754.8326035911603,63.689,4.914
11917.5,1200.0,15000.0,4.212,2006.0,754.8326035911603,95.2,2.86
2100.0,750.0,48000.0,4.374,2015.0,754.8326035911603,109.0,6.0
472.5,49.0,1649.0,4.375,2016.0,754.8326035911603,85.0,4.94
2677.5,49.0,49.0,4.375,2006.0,754.8326035911603,122.0,5.0
5250.0,1753.409,1050.0,3.81,2014.0,754.8326035911603,122.0,6.0
7560.0,744.0,10500.0,4.374,2008.0,754.0,111.4,6.0
8715.0,650.0,830.0,4.5,2016.0,754.0,100.0,3.5
21000.0,1923.0,52000.0,4.38,2017.0,754.8326035911603,87.0,4.914
2100.0,848.0,88500.0,3.0,2014.0,754.8326035911603,116.0,4.7
724.5,1130.0,81300.0,4.374,2022.0,754.8326035911603,100.0,6.0
3465.0,996.0,46000.0,4.449,2009.0,754.0,104.7,5.0
4725.0,649.0,11550.0,4.38,2013.0,754.8326035911603,53.8,6.0
3150.0,250.0,50.0,3.0,2008.0,754.0,97.4,6.0
6193.95,1690.0,1000.0,4.38,2016.0,754.8326035911603,78.228,3.3
682.5,125.0,24083.0,2.808,2017.0,754.8326035911603,70.8,6.0
6300.0,883.259,24499.0,4.5,2008.0,754.8326035911603,92.6,6.0
4725.0,500.0,9250.0,3.811,2015.0,754.0,99.5,4.836
15540.0,1260.0,1004.0,4.38,2018.0,754.8326035911603,119.0,3.7
3465.0,599.0,9330.0,3.8,2013.0,754.0,105.5,3.3
5244.75,459.0,28600.0,3.811,2018.0,754.8326035911603,98.8,6.0
2100.0,459.0,26800.0,4.38,2014.0,754.0,100.0,6.0
5775.0,1000.0,26000.0,4.374,2005.0,754.8326035911603,92.0,3.3
2625.0,1573.152,29500.0,4.374,1978.0,754.8326035911603,118.0,4.2
14595.0,3947.0,72150.0,4.5,2019.0,756.0,45.72,6.0
2415.0,600.0,43000.0,4.38,2011.0,754.8326035911603,70.8,6.0
4609.5,900.0,29000.0,4.374,2021.0,754.0,105.5,6.0
6193.95,278.0,1118.0,4.375,2016.0,754.0,38.0,6.0
1548.75,125.0,10682.0,4.374,1998.0,754.8326035911603,100.0,3.3
619.5,1746.0,5397.0,2.929,2019.0,754.8326035911603,105.5,4.7
11025.0,1765.0,38750.0,4.5,2001.0,754.8326035911603,92.6,5.0
3990.0,493.0,35095.0,4.5,2021.0,754.0,106.2,3.5
5985.0,1689.5,18000.0,3.811,2006.0,754.8326035911603,92.6,3.3
2677.5,1190.0,29800.0,4.374,2017.0,754.8326035911603,51.0,3.4
7770.0,1079.0,18495.0,4.374,2015.0,754.8326035911603,99.5,6.0
3150.0,599.0,6050.0,4.374,2012.0,754.8326035911603,89.8,4.7
3675.0,124.0,7000.0,4.38,2021.0,754.0,70.8,6.0
7560.0,800.0,31500.0,4.5,2011.0,754.8326035911603,92.0,5.0
6247.5,1689.5,41746.0,3.811,2014.0,754.8326035911603,53.8,6.0
3675.0,645.0,73300.0,4.374,2017.0,754.0,104.7,5.0
1785.0,750.0,32000.0,3.962,1999.0,754.0,92.6,6.0
1050.0,583.0,61000.0,4.449,2014.0,754.8326035911603,55.0,2.1
1575.0,598.0,60000.0,4.374,2018.0,754.8326035911603,92.663,6.0
8400.0,1753.409,19000.0,4.374,2008.0,754.8326035911603,100.0,4.42
4515.0,1500.0,62000.0,4.375,2004.0,754.8326035911603,81.18,6.0
4095.0,1300.0,24000.0,4.375,2020.0,754.8326035911603,100.0,4.42
12075.0,800.0,7000.0,4.374,2020.0,754.8326035911603,92.6,6.0
6037.5,645.0,47000.0,4.374,2009.0,754.0,102.0,5.0
2625.0,1689.5,62000.0,4.38,2016.0,754.8326035911603,109.0,3.5
4723.95,645.0,57000.0,4.0,2013.0,754.0,98.8,5.0
17499.3,1170.0,19400.0,4.5,2016.0,754.0,115.0,6.0
1785.0,125.0,14700.0,2.808,1999.0,754.8326035911603,118.0,4.7
7350.0,1573.152,49500.0,4.374,2011.0,754.8326035911603,119.0,5.1
3990.0,314.0,25000.0,4.38,2022.0,754.0,104.7,5.0
2625.0,1689.5,950.0,4.374,2022.0,754.8326035911603,53.8,6.0
7245.0,1200.0,49500.0,4.375,2015.0,754.8326035911603,46.0,4.7
5775.0,1746.0,26029.0,4.375,2015.0,754.8326035911603,102.0,3.5
2520.0,1868.0,50000.0,4.38,2009.0,754.8326035911603,86.346,6.0
11550.0,1689.5,3500.0,4.38,2003.0,754.8326035911603,104.7,3.6
6825.0,800.0,11500.0,4.5,2020.0,754.8326035911603,92.6,6.0
6195.0,1300.0,46390.0,4.38,2000.0,754.0,119.0,6.0
2362.5,1450.0,520.0,4.374,2020.0,754.8326035911603,98.7,2.1
1575.0,280.0,16400.0,4.38,2015.0,754.0,122.0,6.0
4725.0,1050.0,71000.0,4.374,2018.0,754.0,104.7,6.0
23100.0,1690.0,2000.0,4.38,2016.0,754.8326035911603,64.944,5.0
14700.0,750.0,3560.0,4.38,2006.0,754.8326035911603,102.0,4.914
3150.0,1746.0,700.0,4.374,2007.0,754.8326035911603,87.9,6.0
6718.95,1687.861,156.0,4.38,2012.0,754.8326035911603,38.0,4.7
3885.0,1200.0,51000.0,4.375,2022.0,754.8326035911603,110.0,6.0
5775.0,744.0,13600.0,4.0,2014.0,754.0,100.0,5.0
7560.0,1689.5,9000.0,4.38,2016.0,754.8326035911603,105.5,6.0
3499.65,850.0,37647.0,4.374,2002.0,754.8326035911603,98.8,6.0
7980.0,1170.0,83647.0,3.962,2004.0,754.0,114.0,4.7
3307.5,1130.0,26400.0,4.38,2017.0,754.8326035911603,123.0,5.0
3307.5,1130.0,26400.0,4.0,2006.0,754.8326035911603,73.0,6.0
8295.0,650.0,43000.0,4.5,2014.0,754.8326035911603,116.5,4.836
6825.0,1100.0,2200.0,4.5,2019.0,754.8326035911603,81.18,4.7
12075.0,963.0,2642.0,4.38,2008.0,756.0,125.0,6.0
13125.0,1687.861,18000.0,4.5,2004.0,754.8326035911603,92.6,4.8
4095.0,1689.5,50000.0,4.374,2017.0,754.8326035911603,92.0,6.0
4515.0,600.0,9644.0,4.374,2015.0,754.8326035911603,81.18,6.0
7245.0,1170.0,39052.0,4.5,2016.0,754.0,93.6,6.0
4987.5,1746.0,2651.0,4.374,2001.0,754.8326035911603,78.228,5.0
20475.0,250.0,6017.0,4.38,2004.0,754.8326035911603,123.0,6.0
28875.0,1573.152,15447.0,4.38,2017.0,754.8326035911603,110.0,6.0
3759.0,125.0,13800.0,4.374,2017.0,754.0,98.7,6.0
6825.0,750.0,13500.0,4.5,2019.0,754.0,104.7,5.0
18375.0,340.0,19500.0,4.375,1996.0,754.8326035911603,104.7,4.7
514.5,650.0,14500.0,4.38,2016.0,754.8326035911603,104.7,5.0
15592.5,1450.0,21000.0,4.374,2006.0,754.8326035911603,81.18,6.0
7927.5,1462.0,7700.0,4.374,2017.0,754.8326035911603,98.8,6.0
6825.0,750.0,18300.0,3.0,2015.0,754.0,113.6,6.0
2782.5,883.0,77523.0,4.38,2005.0,754.8326035911603,98.8,6.0
8085.0,1687.861,35900.0,2.835,2018.0,754.8326035911603,100.0,4.7
19950.0,1202.806,24000.0,3.811,2013.0,754.8326035911603,100.0,5.0
14175.0,1450.0,15000.0,4.374,2001.0,754.8326035911603,114.0,6.0
5250.0,900.0,45000.0,4.5,2020.0,754.8326035911603,121.0,5.0
6289.5,600.0,14990.0,2.835,2021.0,754.8326035911603,104.7,3.3
13125.0,850.0,3331.0,4.374,2006.0,754.0,91.0,5.5
4515.0,1050.0,51000.0,4.374,2018.0,754.8326035911603,92.6,5.0
525.0,125.0,12500.0,4.38,2013.0,754.8326035911603,104.7,3.6
3045.0,300.0,16000.0,3.811,2000.0,754.8326035911603,92.0,4.7
22050.0,900.0,25000.0,4.375,2015.0,754.8326035911603,93.7,6.0
7297.5,599.0,13400.0,4.375,2005.0,754.8326035911603,92.6,5.0
2887.5,1689.5,700.0,4.5,2012.0,754.8326035911603,108.0,4.914
11445.0,937.0,7500.0,4.375,2006.0,754.8326035911603,53.8,3.3
13230.0,1170.0,49700.0,4.374,2021.0,754.8326035911603,114.0,6.0
13125.0,1170.0,3500.0,3.775,2009.0,754.8326035911603,96.3,5.0
18375.0,1170.0,30703.0,4.38,2005.0,754.8326035911603,110.0,6.0
1627.5,652.0,66400.0,3.811,2021.0,754.8326035911603,72.324,5.0
7339.5,800.0,42570.0,4.38,2005.0,754.8326035911603,98.8,6.0
16789.5,1170.0,51903.0,4.374,2019.0,754.8326035911603,77.49,3.64
18469.5,1753.409,2754.0,4.5,2018.0,754.8326035911603,72.324,5.0
8074.5,1050.0,18247.0,3.962,2017.0,754.8326035911603,104.7,5.5
13125.0,1170.0,3500.0,3.776,2018.0,754.8326035911603,105.5,6.0
13230.0,1170.0,49700.0,4.374,2007.0,754.8326035911603,102.0,4.914
9345.0,937.0,7500.0,3.8,2021.0,754.8326035911603,100.0,6.0
