address,area,price,floor,room,buildingLine
20,40.0,4.7,6.0,5.0,10.0
14,50.0,4.35,1.0,1.0,3.0
12,45.0,2.8,3.0,5.0,12.0
14,56.0,6.0,4.0,5.0,4.0
15,35.0,9.9,3.0,4.0,10.0
20,40.0,6.0,4.0,10.0,2.5
14,50.0,3.9,1.0,1.0,3.0
20,40.0,5.1,5.0,5.0,4.0
9,32.0,4.6,2.0,5.0,2.2
9,37.0,4.6,4.0,5.0,8.0
11,52.0,7.2,3.0,5.0,9.0
12,42.0,3.9,12.0,5.0,7.0
11,80.0,2.6,4.0,5.0,10.0
12,40.0,3.9,8.0,4.0,3.0
15,35.0,3.9,3.0,3.0,4.0
9,33.0,4.1,4.0,4.0,12.0
9,33.0,4.3,4.0,5.0,15.0
17,56.0,4.5,5.0,4.0,9.0
14,35.0,3.9,3.0,5.0,4.0
12,45.0,3.9,6.0,3.0,21.0
9,33.0,3.9,4.0,5.0,4.0
9,35.0,3.9,6.0,4.0,4.0
9,33.0,4.1,6.0,1.0,3.0
9,33.0,4.3,5.0,4.0,7.0
17,56.0,4.5,4.0,5.0,9.0
14,35.0,3.9,3.0,5.0,4.0
12,45.0,3.9,5.0,4.0,20.0
9,33.0,4.5,4.0,1.0,4.0
9,35.0,14.0,4.0,3.0,15.0
12,40.0,7.2,3.0,5.0,27.0
11,50.0,6.5,8.0,5.0,27.0
12,45.0,5.5,4.0,3.0,12.0
15,65.0,6.3,5.0,4.0,27.0
9,35.0,3.9,8.0,5.0,3.0
11,60.0,12.9,5.0,5.0,20.0
12,42.0,3.8,3.0,7.0,4.0
11,65.0,7.5,6.0,6.0,2.0
12,40.0,4.85,30.0,5.0,5.0
19,40.0,3.9,5.0,5.0,7.0
15,42.0,3.15,8.0,4.0,12.0
12,43.0,12.9,6.0,4.0,4.0
20,25.0,3.8,3.0,4.0,3.0
11,65.0,7.5,5.0,4.0,3.0
12,40.0,4.85,4.0,4.0,2.5
19,40.0,3.9,5.0,5.0,9.0
15,42.0,3.15,3.0,5.0,20.0
12,43.0,4.45,3.0,3.0,8.0
20,25.0,5.85,7.0,3.0,20.0
20,35.0,3.85,4.0,3.0,5.0
9,42.0,3.15,4.0,6.0,3.0
12,42.0,5.35,6.0,3.0,20.0
20,25.0,7.8,3.0,4.0,4.0
12,50.0,4.3,13.0,5.0,15.0
9,45.0,4.3,5.0,4.0,15.0
4,41.0,7.5,1.0,1.0,3.0
12,46.0,13.5,3.0,4.0,1.0
19,55.0,3.3,10.0,4.0,5.0
20,62.0,16.5,4.0,2.0,13.0
18,34.0,3.8,5.0,4.0,3.0
11,84.0,12.8,3.0,5.0,15.0
17,51.0,4.85,6.0,4.0,9.0
11,40.0,3.9,4.0,4.0,1.0
15,42.0,3.15,5.0,9.0,33.0
12,43.0,4.45,2.0,6.0,9.0
20,25.0,5.85,6.0,2.0,5.0
20,35.0,3.85,6.0,4.0,4.0
9,42.0,3.15,6.0,5.0,4.0
12,42.0,5.35,3.0,4.0,9.0
20,25.0,7.8,4.0,1.0,17.0
12,50.0,4.3,4.0,4.0,4.0
9,45.0,4.3,6.0,3.0,8.0
4,41.0,7.5,1.0,1.0,3.0
12,46.0,13.5,3.0,4.0,1.0
19,55.0,3.3,16.0,4.0,30.0
20,62.0,16.5,4.0,5.0,27.0
18,34.0,3.8,5.0,4.0,3.0
11,84.0,12.8,2.0,5.0,15.0
17,51.0,3.65,6.0,4.0,9.0
11,40.0,8.5,4.0,4.0,17.0
14,40.0,3.5,1.0,1.0,3.0
19,55.0,7.5,5.0,5.0,4.0
17,50.0,13.5,1.0,3.0,9.0
19,55.0,3.3,5.0,1.0,12.0
20,62.0,16.5,1.0,5.0,6.0
18,34.0,3.8,5.0,4.0,3.0
11,84.0,12.8,7.0,5.0,7.0
17,51.0,3.65,4.0,5.0,9.0
11,40.0,8.5,4.0,4.0,12.0
14,40.0,3.5,1.0,1.0,3.0
19,55.0,8.0,3.0,4.0,25.0
17,50.0,7.95,4.0,4.0,9.0
19,30.0,3.5,5.0,7.0,7.0
12,64.0,4.4,3.0,5.0,15.0
16,40.0,5.45,3.0,5.0,2.5
14,41.0,4.3,1.0,1.0,3.0
8,55.0,4.4,8.0,2.0,9.0
15,40.0,5.5,4.0,5.0,3.0
12,38.0,3.15,3.0,7.0,10.0
12,60.0,4.2,3.0,4.0,12.0
15,45.0,8.4,4.0,4.0,3.0
12,46.0,4.4,6.0,3.0,5.0
20,43.0,5.45,6.0,5.0,4.0
14,41.0,4.3,1.0,1.0,3.0
8,55.0,4.4,3.0,2.0,30.0
15,40.0,5.5,4.0,5.0,3.0
12,38.0,3.15,4.0,6.0,5.0
12,60.0,4.2,5.0,3.0,10.0
15,45.0,8.4,4.0,5.0,3.0
12,46.0,3.45,2.0,4.0,5.0
20,43.0,3.35,6.0,5.0,4.0
15,45.0,5.2,2.0,4.0,24.0
12,30.0,8.5,12.0,4.0,3.5
12,40.0,7.1,4.0,5.0,30.0
12,71.0,3.65,10.0,5.0,3.5
12,50.0,3.08,5.0,4.0,5.0
12,30.0,4.5,5.0,5.0,30.0
15,40.0,9.0,4.0,4.0,5.0
12,60.0,1.8,6.0,3.0,15.0
12,70.0,3.9,6.0,5.0,15.0
15,35.0,6.5,3.0,4.0,4.0
12,40.0,3.65,5.0,4.0,4.0
15,50.0,3.08,3.0,5.0,4.0
12,30.0,4.5,2.0,5.0,5.0
15,40.0,9.0,6.0,4.0,12.0
12,60.0,1.8,3.0,5.0,12.0
12,70.0,3.9,4.0,5.0,15.0
15,35.0,6.5,3.0,4.0,4.0
12,40.0,29.9,5.0,4.0,4.0
15,50.0,9.5,3.0,5.0,4.0
20,157.0,4.1,7.0,7.0,4.0
18,71.0,2.85,1.0,1.0,3.0
11,50.0,5.1,4.0,5.0,4.0
12,34.0,8.9,3.0,6.0,25.0
12,42.0,6.5,9.0,5.0,4.0
20,55.0,5.25,3.0,3.0,5.0
15,44.0,6.8,4.0,5.0,5.0
11,40.0,3.75,4.0,5.0,10.0
15,42.0,5.25,3.0,4.0,4.0
15,45.0,2.0,3.0,5.0,4.0
11,40.0,3.1,4.0,4.0,20.0
5,100.0,5.1,1.0,1.0,1.0
15,43.0,8.9,2.0,2.0,4.0
12,42.0,6.5,4.0,4.0,6.0
20,55.0,5.25,3.0,3.0,15.0
15,44.0,6.8,4.0,5.0,5.0
11,40.0,3.75,4.0,1.0,3.0
15,42.0,5.25,3.0,4.0,4.0
15,45.0,2.0,3.0,5.0,4.0
11,40.0,3.1,4.0,4.0,27.0
5,100.0,2.2,1.0,1.0,1.0
15,43.0,2.7,2.0,2.0,4.0
17,60.0,3.5,6.0,7.0,15.0
15,43.0,9.0,3.0,4.0,4.0
18,35.0,5.5,5.0,4.0,3.0
15,70.0,6.8,3.0,5.0,5.0
11,55.0,2.85,3.0,5.0,5.0
14,50.0,5.6,6.0,5.0,3.0
15,44.0,4.6,3.0,4.0,4.0
20,64.0,5.85,3.0,3.0,7.0
15,44.0,5.2,2.0,5.0,5.0
20,60.0,2.85,6.0,5.0,3.5
15,55.0,5.6,6.0,3.0,10.0
15,44.0,4.6,3.0,4.0,4.0
20,64.0,5.85,3.0,3.0,40.0
15,44.0,5.2,2.0,5.0,5.0
20,60.0,3.75,8.0,3.0,5.0
15,55.0,5.1,2.0,6.0,18.0
14,33.0,7.5,1.0,1.0,3.0
15,54.0,1.35,4.0,4.0,33.0
20,56.0,6.9,4.0,4.0,4.0
15,33.0,11.8,2.0,2.0,4.0
20,40.0,4.55,4.0,5.0,12.0
15,52.0,6.3,12.0,5.0,5.0
15,60.0,4.2,4.0,4.0,4.0
11,60.0,4.3,9.0,5.0,3.0
11,51.0,6.2,5.0,5.0,9.0
17,52.0,7.5,5.0,5.0,9.0
15,40.0,4.5,4.0,5.0,4.0
18,49.0,3.4,6.0,4.0,5.0
15,50.0,3.5,8.0,5.0,12.0
15,40.0,4.2,3.0,4.0,5.0
11,65.0,4.3,4.0,5.0,3.0
11,51.0,6.2,6.0,5.0,9.0
17,52.0,7.5,3.0,5.0,9.0
15,40.0,4.5,4.0,5.0,4.0
18,49.0,3.4,6.0,4.0,5.0
15,50.0,3.5,6.0,6.0,3.0
15,40.0,15.8,3.0,4.0,5.0
11,65.0,3.75,4.0,5.0,8.0
20,60.0,5.5,4.0,5.0,3.0
15,45.0,17.5,4.0,5.0,4.0
11,60.0,3.2,4.0,4.0,6.0
19,40.0,5.4,6.0,7.0,3.0
16,38.0,4.05,3.0,5.0,3.0
18,55.0,5.35,4.0,5.0,3.0
15,66.0,7.9,5.0,6.0,5.0
15,43.0,3.1,4.0,4.0,4.0
20,65.0,6.8,10.0,5.0,3.0
15,40.0,2.45,3.0,2.0,3.0
14,50.0,9.0,4.0,4.0,16.0
15,31.0,17.5,3.0,4.0,3.0
18,49.0,3.2,6.0,4.0,5.0
19,40.0,5.4,6.0,7.0,13.0
16,38.0,4.05,3.0,5.0,3.0
18,55.0,5.35,3.0,5.0,30.0
15,66.0,7.9,4.0,4.0,3.0
15,43.0,3.1,4.0,4.0,4.0
20,65.0,6.8,10.0,5.0,3.0
15,40.0,2.45,3.0,2.0,3.0
14,50.0,9.0,32.0,6.0,3.0
15,31.0,3.38,3.0,4.0,3.0
18,49.0,11.9,6.0,4.0,5.0
15,36.0,3.7,3.0,4.0,3.0
11,45.0,13.5,6.0,4.0,10.0
16,48.0,3.9,4.0,5.0,2.5
11,60.0,2.85,12.0,7.0,15.0
17,48.0,5.6,4.0,4.0,9.0
15,33.0,4.9,1.0,2.0,5.0
16,45.0,3.25,3.0,5.0,4.0
16,48.0,2.6,4.0,5.0,4.0
16,35.0,5.6,3.0,5.0,3.0
12,18.0,4.9,3.0,6.0,1.0
16,45.0,3.25,3.0,5.0,4.0
16,48.0,2.6,4.0,5.0,4.0
16,35.0,3.5,3.0,5.0,3.0
12,18.0,4.1,3.0,6.0,1.0
18,35.0,3.45,5.0,4.0,3.0
17,48.0,4.5,6.0,5.0,6.0
16,40.0,4.5,4.0,4.0,2.0
16,58.0,2.9,3.0,4.0,4.0
18,45.0,3.9,6.0,5.0,2.5
16,50.0,1.88,2.0,3.0,4.0
11,51.0,2.85,4.0,5.0,4.0
18,23.0,5.2,3.0,5.0,2.5
8,52.0,14.8,6.0,7.0,4.0
17,52.0,1.7,4.0,5.0,4.0
19,72.0,22.0,4.0,4.0,8.0
18,26.0,6.5,3.0,4.0,3.5
20,200.0,7.5,3.0,3.0,1.0
17,56.0,4.7,4.0,5.0,4.0
19,53.0,4.1,6.0,6.0,6.0
18,68.0,3.45,6.0,5.0,3.5
17,48.0,4.5,6.0,5.0,6.0
16,40.0,4.5,4.0,4.0,2.0
16,58.0,2.9,3.0,4.0,4.0
18,45.0,3.9,6.0,5.0,2.5
16,50.0,1.88,2.0,3.0,4.0
11,51.0,2.85,4.0,5.0,4.0
18,23.0,5.2,3.0,5.0,2.5
8,52.0,14.8,3.0,4.0,2.0
17,52.0,1.7,4.0,5.0,4.0
19,72.0,22.0,4.0,4.0,8.0
18,26.0,6.5,3.0,4.0,3.5
20,200.0,7.5,3.0,3.0,1.0
17,56.0,4.7,4.0,5.0,4.0
19,53.0,12.5,6.0,6.0,25.0
18,68.0,7.3,6.0,5.0,3.5
16,85.0,4.2,4.0,3.0,5.0
16,59.0,0.03,4.0,5.0,4.0
17,56.0,1.88,8.0,1.0,9.0
7,171.0,14.8,4.0,3.0,4.0
18,23.0,1.7,3.0,5.0,2.5
19,72.0,22.0,4.0,4.0,8.0
18,26.0,6.5,3.0,4.0,3.5
20,200.0,7.5,3.0,3.0,1.0
17,56.0,4.7,4.0,5.0,4.0
19,53.0,12.5,6.0,6.0,4.0
18,68.0,7.3,6.0,5.0,3.5
16,85.0,4.2,4.0,3.0,5.0
16,59.0,0.03,4.0,5.0,4.0
17,56.0,1.88,10.0,6.0,9.0
7,171.0,5.9,4.0,3.0,4.0
18,23.0,2.05,3.0,5.0,2.5
19,40.0,5.9,6.0,5.0,6.0
16,48.0,11.5,7.0,4.0,3.0
19,40.0,4.3,6.0,5.0,6.0
18,64.0,9.5,8.0,6.0,10.0
17,52.0,7.65,4.0,5.0,9.0
18,50.0,6.6,6.0,4.0,5.0
15,60.0,8.2,4.0,7.0,24.0
16,47.0,4.7,3.0,5.0,4.0
19,32.0,12.5,3.0,5.0,5.0
18,68.0,7.3,6.0,5.0,3.5
16,85.0,4.2,4.0,3.0,5.0
16,59.0,0.03,4.0,5.0,4.0
17,56.0,1.88,5.0,6.0,9.0
7,171.0,5.9,4.0,3.0,4.0
18,23.0,2.05,3.0,5.0,2.5
19,40.0,5.9,6.0,5.0,6.0
16,48.0,11.5,4.0,5.0,3.0
19,40.0,4.3,6.0,5.0,6.0
18,64.0,9.5,8.0,6.0,10.0
17,52.0,7.65,3.0,5.0,9.0
18,50.0,6.6,6.0,4.0,5.0
15,60.0,8.2,4.0,5.0,8.0
16,47.0,7.4,3.0,5.0,4.0
19,32.0,6.7,3.0,5.0,5.0
11,52.0,6.3,1.0,5.0,7.0
19,35.0,6.8,3.0,5.0,7.0
18,41.0,7.25,4.0,4.0,5.0
14,50.0,4.2,4.0,4.0,9.0
8,55.0,0.03,3.0,4.0,15.0
17,56.0,1.88,4.0,4.0,9.0
7,171.0,5.9,4.0,3.0,4.0
18,23.0,2.05,3.0,5.0,2.5
19,40.0,5.9,6.0,5.0,6.0
16,48.0,11.5,4.0,4.0,3.0
19,40.0,4.3,6.0,5.0,6.0
18,64.0,9.5,8.0,6.0,10.0
17,52.0,7.65,6.0,4.0,9.0
18,50.0,6.6,6.0,4.0,5.0
15,60.0,8.2,4.0,5.0,10.0
16,47.0,7.4,3.0,5.0,4.0
19,32.0,6.7,3.0,5.0,5.0
11,52.0,6.3,9.0,5.0,2.0
19,35.0,6.8,3.0,5.0,7.0
18,41.0,7.25,4.0,4.0,5.0
14,50.0,9.2,4.0,4.0,3.0
8,55.0,5.4,5.0,4.0,5.0
16,100.0,6.8,3.0,3.0,4.0
18,58.0,4.3,4.0,4.0,5.0
16,45.0,9.5,3.0,5.0,3.5
17,52.0,7.65,3.0,3.0,9.0
18,50.0,6.6,6.0,4.0,5.0
15,60.0,8.2,4.0,5.0,8.0
16,47.0,7.4,3.0,5.0,4.0
19,32.0,6.7,3.0,5.0,5.0
11,52.0,6.3,5.0,5.0,6.0
19,35.0,6.8,3.0,5.0,7.0
18,41.0,7.25,4.0,4.0,5.0
14,50.0,9.2,8.0,4.0,12.0
8,55.0,5.4,3.0,5.0,12.0
16,100.0,6.8,3.0,3.0,4.0
18,58.0,11.5,4.0,4.0,5.0
16,45.0,4.2,3.0,5.0,3.5
16,119.0,4.0,6.0,5.0,5.0
18,49.0,12.5,5.0,5.0,3.5
15,55.0,2.95,6.0,1.0,12.0
19,130.0,5.6,5.0,4.0,3.5
15,40.0,3.15,4.0,5.0,2.5
10,42.0,7.25,4.0,5.0,20.0
14,35.0,9.2,4.0,5.0,3.5
8,55.0,5.4,5.0,7.0,3.0
16,100.0,6.8,3.0,3.0,4.0
18,58.0,11.5,4.0,4.0,5.0
16,45.0,4.2,3.0,5.0,3.5
16,119.0,4.0,6.0,5.0,5.0
18,49.0,12.5,5.0,5.0,3.5
15,55.0,2.95,4.0,5.0,15.0
19,130.0,5.6,5.0,4.0,3.5
15,40.0,3.15,5.0,5.0,10.0
10,42.0,5.95,1.0,5.0,6.0
14,35.0,6.9,4.0,5.0,3.5
19,40.0,5.75,4.0,5.0,3.0
15,50.0,4.09,15.0,4.0,9.0
19,40.0,5.0,5.0,5.0,3.0
15,64.0,3.6,4.0,3.0,4.0
19,45.0,3.95,4.0,5.0,2.0
15,40.0,5.3,3.0,5.0,6.0
16,48.0,0.36,3.0,4.0,3.0
16,63.0,5.0,4.0,4.0,3.0
18,33.0,3.6,4.0,5.0,3.5
19,45.0,3.95,4.0,5.0,2.0
15,40.0,5.3,6.0,4.0,33.0
16,48.0,0.36,3.0,4.0,3.0
16,63.0,8.0,4.0,4.0,3.0
18,33.0,5.95,4.0,5.0,3.5
19,47.0,6.1,3.0,5.0,8.0
19,40.0,6.5,3.0,5.0,2.0
16,45.0,22.3,4.0,6.0,4.0
16,70.0,2.8,3.0,4.0,4.0
19,54.0,5.95,6.0,6.0,8.0
16,50.0,7.2,3.0,3.0,24.0
19,40.0,5.8,3.0,5.0,2.0
19,82.0,4.2,4.0,4.0,2.5
18,65.0,4.25,5.0,4.0,3.5
16,48.0,4.6,4.0,4.0,3.0
16,45.0,3.15,3.0,4.0,3.0
18,43.0,6.4,5.0,5.0,4.5
15,39.0,10.2,3.0,4.0,3.5
18,70.0,10.2,5.0,4.0,3.5
20,62.0,3.1,3.0,3.0,4.0
20,62.0,3.5,6.0,4.0,12.0
12,45.0,3.2,4.0,5.0,1.0
15,35.0,3.6,3.0,5.0,6.0
15,38.0,10.5,5.0,4.0,17.0
18,34.0,4.5,5.0,5.0,3.5
15,150.0,2.85,2.0,7.0,3.0
16,68.0,4.0,3.0,3.0,3.0
15,42.0,5.9,5.0,4.0,12.0
17,53.0,10.5,3.0,6.0,9.0
18,69.0,10.5,4.0,4.0,5.0
10,111.0,3.4,5.0,3.0,3.0
17,61.0,12.9,4.0,4.0,24.0
16,39.0,4.4,3.0,4.0,3.0
20,55.0,4.5,3.0,5.0,12.0
16,56.0,4.25,3.0,5.0,3.0
16,43.0,9.0,3.0,4.0,3.0
19,30.0,5.3,4.0,6.0,12.0
17,66.0,4.75,4.0,3.0,15.0
18,48.0,9.0,6.0,5.0,3.5
19,30.0,5.3,5.0,5.0,5.0
17,66.0,4.75,3.0,5.0,24.0
18,48.0,5.5,6.0,5.0,3.5
19,30.0,6.99,5.0,5.0,5.0
17,45.0,6.05,8.0,5.0,3.5
17,51.0,3.0,5.0,5.0,10.0
17,58.0,4.1,4.0,3.0,10.0
19,30.0,3.5,5.0,5.0,9.0
17,47.0,4.95,6.0,5.0,3.0
19,34.0,3.1,3.0,4.0,15.0
9,60.0,5.99,3.0,5.0,4.0
11,34.0,4.9,3.0,5.0,3.5
17,45.0,6.2,6.0,4.0,9.0
17,55.0,10.8,3.0,9.0,5.0
17,48.0,4.2,1.0,5.0,17.0
18,75.0,4.8,1.0,1.0,3.0
17,40.0,4.85,5.0,6.0,10.0
20,50.0,5.6,4.0,4.0,7.0
19,38.0,4.3,4.0,5.0,5.0
17,50.0,4.8,9.0,5.0,3.0
20,30.0,4.85,3.0,5.0,2.0
20,50.0,5.6,4.0,4.0,7.0
19,38.0,4.3,4.0,5.0,25.0
17,50.0,5.65,9.0,5.0,3.0
20,30.0,6.0,3.0,5.0,2.0
17,40.0,8.3,4.0,5.0,4.0
11,35.0,8.7,4.0,5.0,10.0
14,60.0,5.1,1.0,1.0,6.0
17,70.0,4.5,30.0,4.0,3.0
19,37.0,6.5,3.0,5.0,4.0
17,58.0,10.0,6.0,1.0,3.0
19,49.0,12.0,4.0,3.0,10.0
17,120.0,5.1,6.0,4.0,5.0
19,96.0,2.7,4.0,4.0,10.0
19,37.0,5.0,5.0,5.0,10.0
19,30.0,4.85,3.0,5.0,10.0
19,45.0,3.8,5.0,5.0,5.0
19,38.0,16.6,5.0,5.0,4.0
15,41.0,4.7,4.0,5.0,3.0
19,50.0,3.8,7.0,7.0,6.0
17,66.0,16.6,8.0,3.0,4.0
15,41.0,4.7,4.0,5.0,3.0
19,50.0,2.75,7.0,7.0,6.0
17,66.0,4.1,5.0,4.0,8.0
9,27.0,5.3,2.0,4.0,4.0
9,40.0,3.8,3.0,3.0,4.0
10,50.0,4.4,6.0,3.0,2.0
9,34.0,2.9,3.0,4.0,6.0
17,42.0,5.5,7.0,7.0,20.0
15,35.0,5.0,4.0,5.0,8.0
17,45.0,16.8,1.0,4.0,3.0
20,73.0,5.25,3.0,5.0,10.0
19,73.0,8.0,5.0,6.0,4.0
17,75.0,17.5,1.0,6.0,3.0
9,63.0,4.6,2.0,4.0,5.0
19,88.0,3.6,8.0,6.0,30.0
17,40.0,5.15,6.0,5.0,5.0
9,45.0,7.3,3.0,5.0,3.5
17,45.0,5.9,4.0,2.0,3.0
19,61.0,3.8,4.0,4.0,4.0
17,45.0,4.4,4.0,5.0,13.0
9,34.0,2.9,3.0,4.0,4.0
17,42.0,5.5,4.0,5.0,20.0
15,35.0,5.0,1.0,7.0,6.0
17,45.0,16.8,8.0,5.0,4.0
20,73.0,5.25,3.0,5.0,15.0
19,73.0,8.0,5.0,6.0,9.0
17,75.0,17.5,4.0,6.0,30.0
9,63.0,4.6,2.0,4.0,5.0
19,88.0,3.6,8.0,6.0,3.0
17,40.0,5.15,4.0,6.0,4.0
9,45.0,7.3,3.0,5.0,16.0
17,45.0,5.9,4.0,8.0,8.0
19,61.0,8.2,4.0,4.0,3.5
17,45.0,13.95,4.0,4.0,7.0
19,50.0,3.6,4.0,4.0,4.0
9,72.0,5.5,6.0,4.0,3.0
10,30.0,3.25,5.0,5.0,2.8
17,58.0,5.5,4.0,4.0,3.0
9,42.0,13.95,2.0,4.0,10.0
19,40.0,3.6,6.0,6.0,2.0
9,72.0,5.5,6.0,4.0,10.0
10,30.0,3.25,5.0,5.0,2.8
17,58.0,5.5,3.0,5.0,3.0
9,42.0,5.9,2.0,4.0,7.0
19,40.0,3.9,6.0,6.0,2.0
17,40.0,6.4,4.0,4.0,4.0
10,32.0,5.0,3.0,5.0,3.0
10,46.0,5.0,6.0,5.0,3.0
19,45.0,9.8,5.0,5.0,1.5
19,36.0,2.85,4.0,4.0,3.0
9,89.0,4.2,4.0,4.0,27.0
14,40.0,27.0,1.0,1.0,3.0
20,32.0,16.0,4.0,5.0,3.0
20,89.0,5.5,6.0,7.0,5.0
20,62.0,2.6,16.0,10.0,10.0
17,42.0,3.35,8.0,9.0,15.0
20,30.0,2.6,2.0,3.0,16.0
17,32.0,3.6,6.0,5.0,1.0
20,26.0,5.5,2.0,4.0,3.0
9,35.0,5.9,2.0,4.0,7.0
19,40.0,3.9,6.0,6.0,2.0
17,40.0,6.4,4.0,6.0,3.0
