address,area,price,floor,room,buildingLine
10,32.0,5.0,3.0,5.0,3.0
10,46.0,5.0,6.0,5.0,3.0
19,45.0,9.8,5.0,5.0,1.5
19,36.0,2.85,4.0,4.0,3.0
9,89.0,4.2,4.0,4.0,8.0
14,40.0,27.0,1.0,1.0,3.0
20,32.0,16.0,4.0,5.0,3.0
20,89.0,5.5,6.0,7.0,25.0
20,62.0,2.6,16.0,10.0,24.0
17,42.0,3.35,8.0,8.0,3.0
20,30.0,2.6,2.0,3.0,15.0
17,32.0,3.6,5.0,5.0,12.0
20,26.0,5.68,2.0,4.0,50.0
9,35.0,3.9,2.0,4.0,7.0
17,48.0,4.3,3.0,5.0,8.0
20,39.0,7.5,3.0,3.0,10.0
17,40.0,2.85,1.0,5.0,4.0
20,52.0,4.2,6.0,5.0,24.0
14,40.0,27.0,1.0,1.0,3.0
20,32.0,16.0,4.0,5.0,3.0
20,89.0,5.5,6.0,7.0,6.0
20,62.0,2.6,16.0,10.0,17.0
17,42.0,3.35,3.0,5.0,13.0
20,30.0,2.6,2.0,3.0,3.0
17,32.0,3.6,6.0,5.0,3.0
20,26.0,5.68,2.0,4.0,5.0
9,35.0,3.9,2.0,4.0,2.5
17,48.0,4.3,4.0,5.0,2.5
20,39.0,7.5,3.0,3.0,3.0
17,40.0,5.9,5.0,6.0,20.0
20,52.0,7.5,6.0,5.0,20.0
17,46.0,7.3,6.0,4.0,24.0
19,52.0,8.2,4.0,4.0,4.0
20,48.0,4.4,5.0,5.0,4.0
18,55.0,5.9,4.0,5.0,4.0
19,34.0,18.5,3.0,5.0,2.0
9,49.0,5.68,4.0,5.0,3.0
10,130.0,3.9,4.0,4.0,3.0
17,48.0,4.3,4.0,5.0,10.0
20,39.0,7.5,3.0,3.0,6.0
17,40.0,5.9,6.0,5.0,2.0
20,52.0,7.5,6.0,5.0,3.5
17,46.0,7.3,4.0,6.0,30.0
19,52.0,8.2,4.0,4.0,4.0
20,48.0,4.4,5.0,5.0,4.5
18,55.0,5.9,4.0,5.0,4.0
19,34.0,18.5,3.0,5.0,2.0
9,49.0,4.3,4.0,5.0,15.0
10,130.0,7.5,5.0,8.0,15.0
17,45.0,4.0,1.0,6.0,2.5
19,72.0,5.2,6.0,4.0,4.0
15,45.0,7.5,4.0,5.0,4.0
17,45.0,5.3,4.0,4.0,10.0
19,52.0,4.4,4.0,4.0,4.0
17,50.0,6.15,3.0,6.0,3.0
19,38.0,4.4,5.0,5.0,2.0
11,50.0,4.3,3.0,6.0,8.0
10,32.0,7.5,36.0,4.0,4.0
17,45.0,4.0,3.0,5.0,40.0
19,72.0,5.2,4.0,4.0,3.5
15,45.0,7.5,5.0,5.0,24.0
17,45.0,5.3,4.0,5.0,4.0
19,52.0,4.4,4.0,4.0,4.0
17,50.0,6.15,4.0,4.0,5.0
19,38.0,4.4,5.0,5.0,2.0
11,50.0,5.0,16.0,3.0,4.0
10,32.0,4.85,3.0,4.0,3.0
19,52.0,4.5,5.0,5.0,2.0
9,41.0,4.15,4.0,5.0,9.0
19,52.0,3.6,5.0,5.0,2.0
16,43.0,12.0,4.0,6.0,3.0
12,52.0,16.6,4.0,4.0,5.0
20,72.0,3.0,4.0,4.0,8.0
19,56.0,6.85,6.0,7.0,8.0
20,30.0,8.5,3.0,4.0,15.0
20,55.0,12.0,4.0,1.0,6.0
9,67.0,12.0,4.0,4.0,4.0
19,66.0,16.6,5.0,5.0,35.0
20,72.0,3.0,4.0,4.0,9.0
19,56.0,6.85,6.0,7.0,8.0
20,30.0,8.5,3.0,4.0,3.0
20,55.0,12.0,5.0,4.0,15.0
9,67.0,16.5,4.0,4.0,13.0
19,66.0,4.15,6.0,5.0,12.0
20,89.0,7.9,10.0,7.0,3.5
17,36.0,5.5,4.0,5.0,40.0
20,75.0,3.15,5.0,3.0,5.0
9,60.0,5.2,9.0,5.0,3.0
16,40.0,5.5,4.0,4.0,2.5
10,40.0,6.9,4.0,6.0,5.0
9,54.0,17.5,4.0,4.0,39.0
9,47.0,7.7,4.0,5.0,3.0
19,73.0,3.1,6.0,7.0,8.0
19,105.0,6.7,8.0,2.0,30.0
19,30.0,12.8,3.0,5.0,3.0
15,62.0,4.25,7.0,4.0,15.0
11,70.0,7.9,4.0,5.0,20.0
19,47.0,5.5,5.0,5.0,2.5
20,75.0,3.15,5.0,3.0,15.0
9,60.0,5.2,9.0,5.0,3.0
16,40.0,5.5,4.0,4.0,2.5
10,40.0,6.9,4.0,6.0,5.0
9,54.0,17.5,4.0,4.0,15.0
9,47.0,7.7,4.0,5.0,13.0
19,73.0,3.1,6.0,7.0,8.0
19,105.0,6.7,4.0,2.0,6.0
19,30.0,12.8,3.0,5.0,10.0
15,62.0,4.25,4.0,4.0,3.0
11,70.0,5.1,3.0,5.0,17.0
19,47.0,4.1,1.0,5.0,3.0
9,45.0,4.25,4.0,5.0,7.0
9,35.0,4.25,3.0,5.0,3.0
19,37.0,4.6,6.0,5.0,30.0
19,47.0,3.5,3.0,5.0,10.0
20,38.0,5.35,4.0,4.0,3.0
9,23.0,5.3,3.0,5.0,4.0
9,32.0,3.1,2.0,4.0,15.0
9,35.0,6.7,3.0,5.0,11.0
19,30.0,12.8,3.0,5.0,5.0
15,62.0,4.25,4.0,4.0,10.0
11,70.0,5.1,12.0,5.0,13.0
19,47.0,4.1,10.0,5.0,9.0
9,45.0,4.25,4.0,5.0,15.0
9,35.0,4.25,3.0,5.0,4.5
19,37.0,4.6,3.0,5.0,6.0
19,47.0,3.5,4.0,5.0,10.0
20,38.0,5.35,4.0,4.0,3.5
9,23.0,5.3,3.0,5.0,6.0
9,32.0,4.25,2.0,4.0,4.5
9,35.0,5.5,3.0,5.0,4.0
20,28.0,8.5,3.0,4.0,8.0
9,40.0,5.2,6.0,4.0,6.0
19,46.0,4.74,1.0,4.0,8.0
9,38.0,15.0,9.0,6.0,10.0
19,30.0,3.2,3.0,5.0,6.0
19,68.0,4.2,6.0,6.0,6.0
16,33.0,62.0,3.0,5.0,2.5
15,56.0,24.0,3.0,3.0,12.0
19,218.0,25.0,4.0,4.0,20.0
2,154.0,18.0,6.0,4.0,20.0
15,240.0,42.5,6.0,4.0,20.0
16,201.0,36.5,4.0,4.0,15.0
11,128.0,70.0,5.0,5.0,10.0
18,127.0,35.5,4.0,5.0,10.0
9,300.0,40.0,4.0,4.0,10.0
17,200.0,39.0,4.0,4.0,20.0
16,234.0,45.0,6.0,4.0,25.0
16,184.0,36.5,4.0,4.0,25.0
20,93.0,45.0,4.0,4.0,15.0
15,182.0,150.0,3.0,3.0,10.0
11,200.0,45.0,7.0,4.0,10.0
19,395.0,22.5,4.0,4.0,20.0
20,170.0,22.0,6.0,6.0,10.0
18,69.0,54.0,4.0,6.0,10.0
18,175.0,8.6,3.0,3.0,4.0
19,126.0,26.0,4.0,5.0,7.0
18,53.0,34.0,5.0,5.0,6.0
16,140.0,22.5,6.0,4.0,20.0
16,213.0,55.0,5.0,4.0,20.0
17,100.0,60.0,4.0,4.0,15.0
14,350.0,21.0,6.0,4.0,25.0
14,350.0,25.5,6.0,4.0,35.0
18,69.0,36.5,4.0,5.0,20.0
12,191.0,30.0,6.0,3.0,6.0
14,198.0,40.0,4.0,4.0,35.0
16,200.0,152.0,6.0,4.0,20.0
16,207.0,114.5,6.0,4.0,20.0
16,391.0,58.0,6.0,4.0,40.0
19,190.0,65.0,4.0,6.0,15.0
20,250.0,23.0,5.0,4.0,10.0
16,225.0,12.3,6.0,4.0,40.0
18,111.0,21.0,7.0,4.0,9.0
18,79.0,36.5,7.0,5.0,15.0
18,72.0,59.0,6.0,5.0,10.0
11,134.0,32.8,4.0,4.0,10.0
11,271.0,12.3,4.0,4.0,10.0
11,155.0,12.3,4.0,4.0,10.0
15,73.0,26.0,4.0,5.0,11.0
15,73.0,22.2,4.0,5.0,11.0
17,122.0,48.0,4.0,5.0,18.0
20,110.0,22.5,5.0,3.0,8.0
19,193.0,28.7,5.0,4.0,5.0
18,83.0,12.3,4.0,6.0,8.0
15,198.0,24.0,6.0,3.0,20.0
15,73.0,25.0,4.0,5.0,12.0
2,154.0,24.5,6.0,4.0,20.0
15,240.0,16.5,6.0,4.0,20.0
17,92.0,26.5,4.0,5.0,10.0
15,110.0,47.0,3.0,5.0,10.0
11,84.0,12.3,5.0,6.0,10.0
11,115.0,217.0,3.0,4.0,15.0
15,73.0,12.9,4.0,5.0,11.0
19,453.0,41.0,4.0,4.0,30.0
18,51.0,25.9,6.0,4.0,9.0
11,227.0,31.0,8.0,5.0,10.0
18,112.0,11.45,6.0,5.0,10.0
15,189.0,7.15,4.0,4.0,10.0
15,90.0,22.5,4.0,7.0,10.0
15,50.0,21.5,3.0,5.0,24.0
15,180.0,10.5,3.0,4.0,4.0
18,70.0,8.0,4.0,5.0,20.0
15,90.0,6.05,4.0,4.0,3.0
15,80.0,15.0,3.0,8.0,10.0
15,56.0,11.0,3.0,7.0,4.0
15,90.0,250.0,4.0,5.0,24.0
15,50.0,14.5,6.0,7.0,15.0
19,495.0,8.1,3.0,3.0,15.0
15,80.0,11.5,4.0,4.0,15.0
15,55.0,8.2,2.0,3.0,5.0
15,80.0,13.0,4.0,4.0,15.0
15,55.0,6.35,4.0,5.0,15.0
15,80.0,24.9,4.0,4.0,15.0
15,50.0,7.1,3.0,5.0,20.0
15,240.0,4.15,8.0,4.0,20.0
16,63.0,13.0,4.0,6.0,5.0
15,63.0,24.3,4.0,3.0,10.0
16,73.0,12.9,6.0,5.0,5.0
15,170.0,12.3,5.0,4.0,15.0
16,75.0,120.0,6.0,5.0,6.0
15,80.0,20.0,4.0,4.0,12.0
19,350.0,6.2,6.0,6.0,10.0
15,210.0,6.8,6.0,4.0,20.0
15,50.0,4.99,4.0,5.0,20.0
8,55.0,21.0,6.0,6.0,30.0
8,63.0,6.5,2.0,6.0,8.0
15,220.0,77.0,6.0,3.0,15.0
15,55.0,4.95,6.0,3.0,3.0
19,296.0,12.2,5.0,3.0,10.0
15,55.0,28.0,3.0,3.0,3.0
15,50.0,7.5,4.0,7.0,3.0
15,230.0,16.5,3.0,8.0,5.0
15,52.0,7.2,4.0,5.0,7.0
20,63.0,7.15,4.0,5.0,21.0
15,50.0,6.55,4.0,5.0,15.0
15,50.0,13.75,7.0,6.0,15.0
15,52.0,13.75,4.0,4.0,3.0
15,75.0,12.0,4.0,4.0,1.0
15,90.0,7.5,4.0,5.0,15.0
15,85.0,6.5,4.0,5.0,3.0
15,50.0,6.7,27.0,7.0,5.0
2,100.0,11.5,5.0,5.0,12.0
2,100.0,6.5,5.0,5.0,12.0
2,100.0,6.7,5.0,5.0,33.0
2,100.0,6.3,5.0,5.0,12.0
2,100.0,10.35,5.0,5.0,17.0
2,100.0,5.85,5.0,5.0,12.0
2,90.0,5.4,5.0,5.0,33.0
2,90.0,9.8,5.0,5.0,12.0
2,90.0,5.0,5.0,5.0,12.0
18,120.0,5.85,4.0,6.0,1.0
2,100.0,6.56,5.0,5.0,17.0
2,90.0,6.09,5.0,5.0,12.0
2,101.0,5.0,5.0,5.0,12.0
2,105.0,7.0,5.0,5.0,17.0
2,61.0,13.5,3.0,1.0,9.0
6,80.0,6.5,5.0,4.0,15.0
2,100.0,7.3,5.0,5.0,17.0
6,73.0,8.0,4.0,4.0,15.0
6,90.0,14.0,4.0,4.0,15.0
2,100.0,11.48,4.0,4.0,12.0
2,95.0,57.0,4.0,4.0,12.0
2,135.0,12.96,5.0,5.0,12.0
11,207.0,7.74,5.0,3.0,12.0
2,135.0,9.3,5.0,5.0,12.0
2,90.0,7.5,5.0,5.0,12.0
2,95.0,8.1,5.0,5.0,12.0
6,73.0,15.0,4.0,4.0,15.0
2,100.0,10.0,4.0,4.0,17.0
2,95.0,6.5,4.0,4.0,24.0
2,100.0,13.0,5.0,4.0,30.0
6,80.0,7.6,4.0,4.0,15.0
2,79.0,6.8,5.0,5.0,30.0
6,88.0,7.75,4.0,4.0,24.0
6,95.0,9.0,4.0,4.0,15.0
6,95.0,18.0,4.0,5.0,39.0
6,92.0,9.6,5.0,4.0,15.0
2,222.0,14.5,4.0,5.0,15.0
6,175.0,0.12,4.0,3.0,15.0
2,100.0,13.0,4.0,4.0,33.0
2,95.0,59.7,4.0,4.0,33.0
6,204.0,16.7,4.0,3.0,15.0
2,398.0,18.0,4.0,3.0,24.0
2,221.0,19.0,4.0,5.0,12.0
2,231.0,14.0,4.0,5.0,15.0
2,232.0,0.08,5.0,5.0,12.0
6,204.0,18.0,4.0,3.0,15.0
2,98.0,6.08,4.0,4.0,17.0
2,100.0,20.0,5.0,4.0,10.0
2,76.0,14.0,4.0,5.0,30.0
2,225.0,11.0,5.0,5.0,10.0
2,162.0,7.1,5.0,5.0,6.0
2,90.0,7.2,4.0,4.0,17.0
6,95.0,14.5,4.0,4.0,13.0
6,95.0,7.8,5.0,4.0,11.0
6,204.0,6.6,4.0,3.0,15.0
6,88.0,9.0,5.0,4.0,24.0
6,80.0,9.0,5.0,4.0,39.0
6,92.0,47.0,5.0,4.0,27.0
6,92.0,14.0,5.0,4.0,27.0
10,154.0,12.8,5.0,4.0,10.0
2,144.0,7.9,5.0,5.0,15.0
6,135.0,8.2,4.0,4.0,39.0
6,88.0,15.0,4.0,4.0,27.0
6,80.0,8.4,4.0,4.0,15.0
6,204.0,9.0,4.0,4.0,13.0
6,92.0,15.0,4.0,4.0,27.0
2,79.0,8.0,5.0,5.0,17.0
6,204.0,14.0,3.0,3.0,15.0
2,100.0,7.5,5.0,5.0,12.0
6,204.0,13.0,4.0,3.0,13.0
6,90.0,9.0,4.0,3.0,10.0
2,100.0,7.3,5.0,4.0,33.0
6,92.0,17.0,4.0,4.0,9.0
6,90.0,7.7,4.0,4.0,13.0
6,199.0,8.0,5.0,3.0,39.0
6,80.0,6.6,4.0,4.0,39.0
6,95.0,17.0,5.0,4.0,39.0
6,80.0,9.5,4.0,4.0,15.0
6,239.0,19.0,5.0,3.0,15.0
2,100.0,15.0,5.0,5.0,12.0
2,211.0,10.5,5.0,5.0,20.0
2,100.0,35.5,5.0,5.0,30.0
6,158.0,9.6,4.0,3.0,8.5
19,624.0,7.2,3.0,1.0,15.0
2,100.0,0.05,5.0,4.0,12.0
2,72.0,33.5,5.0,4.0,24.0
2,100.0,11.0,5.0,4.0,12.0
19,77.0,11.5,4.0,4.0,30.0
2,138.0,14.6,5.0,5.0,15.0
6,230.0,20.88,3.0,5.0,15.0
6,204.0,0.07,4.0,3.0,15.0
2,167.0,14.6,4.0,4.0,30.0
2,75.0,7.89,4.0,4.0,9.0
2,100.0,12.0,5.0,5.0,33.0
2,95.0,14.0,4.0,4.0,17.0
2,100.0,6.4,4.0,4.0,18.0
6,158.0,6.4,4.0,3.0,24.0
2,100.0,5.1,4.0,4.0,12.0
2,100.0,0.1,4.0,4.0,12.0
2,98.0,13.5,4.0,4.0,12.0
2,286.0,10.0,4.0,4.0,17.0
2,162.0,6.7,4.0,5.0,15.0
6,92.0,12.5,4.0,4.0,27.0
6,80.0,8.5,4.0,4.0,39.0
6,158.0,16.92,4.0,3.0,24.0
6,92.0,15.0,4.0,4.0,27.0
6,199.0,9.3,4.0,3.0,39.0
6,204.0,13.5,4.0,3.0,13.0
2,95.0,8.5,5.0,5.0,12.0
2,100.0,7.1,4.0,4.0,30.0
6,95.0,7.56,4.0,4.0,39.0
6,95.0,6.16,4.0,4.0,13.0
2,135.0,6.8,5.0,5.0,17.0
2,110.0,6.7,5.0,5.0,17.0
2,100.0,6.63,4.0,4.0,12.0
2,103.0,6.56,5.0,5.0,12.0
2,102.0,6.56,5.0,5.0,12.0
2,101.0,6.5,5.0,5.0,12.0
2,101.0,6.73,5.0,5.0,12.0
2,100.0,6.6,5.0,5.0,12.0
2,102.0,0.12,5.0,5.0,12.0
2,100.0,8.6,5.0,5.0,12.0
2,100.0,13.5,4.0,4.0,33.0
6,92.0,11.7,5.0,4.0,27.0
2,100.0,4.62,4.0,4.0,30.0
6,158.0,55.0,4.0,3.0,15.0
14,84.0,48.4,2.0,4.0,30.0
10,240.0,6.0,6.0,4.0,12.0
16,220.0,7.95,4.0,4.0,25.0
16,48.0,38.0,4.0,4.0,20.0
9,85.0,17.5,4.0,3.0,4.0
19,265.0,63.4,5.0,4.0,3.0
19,200.0,21.5,3.0,3.0,4.0
19,198.0,9.5,5.0,3.0,10.0
1,90.0,70.0,2.0,5.0,40.0
15,85.0,85.0,4.0,4.0,12.0
19,149.0,7.1,4.0,3.0,15.0
19,350.0,12.0,4.0,5.0,5.0
15,50.0,140.0,4.0,5.0,10.0
19,171.0,115.0,5.0,4.0,5.0
19,417.0,26.5,7.0,3.0,3.0
19,200.0,12.3,5.0,5.0,8.0
15,200.0,20.5,4.0,4.0,8.0
20,48.0,124.0,4.0,5.0,15.0
18,95.0,45.0,5.0,4.0,10.0
19,424.0,12.7,5.0,4.0,10.0
19,277.0,55.0,6.0,4.0,5.0
20,43.0,33.15,4.0,5.0,15.0
9,183.0,5.5,4.0,3.0,10.0
11,85.0,23.0,5.0,7.0,8.0
12,35.0,10.0,4.0,5.0,3.0
17,100.0,75.0,5.0,5.0,15.0
20,60.0,9.5,6.0,5.0,10.0
11,300.0,78.0,4.0,5.0,20.0
20,100.0,72.24,3.0,3.0,5.0
19,331.0,68.0,5.0,4.0,20.0
19,172.0,6.9,4.0,4.0,4.0
19,222.0,45.0,4.0,3.0,20.0
15,50.0,79.0,4.0,4.0,10.0
19,160.0,2.9,4.0,4.0,5.0
19,311.0,30.0,5.0,5.0,8.0
14,35.0,20.0,4.0,1.0,3.0
16,290.0,19.0,4.0,4.0,4.0
16,202.0,12.0,4.0,7.0,20.0
16,202.0,5.15,6.0,4.0,30.0
16,200.0,5.15,3.0,6.0,10.0
16,55.0,6.25,5.0,5.0,5.0
16,55.0,5.8,4.0,4.0,4.0
16,60.0,11.0,4.0,4.0,4.0
16,48.0,11.0,4.0,4.0,4.0
16,65.0,5.4,4.0,7.0,8.0
16,160.0,2.5,4.0,1.0,5.0
7,143.0,14.8,3.0,3.0,6.0
2,32.0,2.55,3.0,4.0,3.0
19,120.0,3.15,5.0,5.0,6.0
12,25.0,15.0,3.0,5.0,3.0
9,25.0,38.5,3.0,5.0,2.5
18,80.0,20.0,5.0,5.0,10.0
14,250.0,20.0,3.0,5.0,13.0
18,75.0,17.5,5.0,5.0,10.0
18,160.0,19.0,6.0,4.0,6.0
19,165.0,13.0,6.0,3.0,3.0
18,75.0,200.0,4.0,5.0,8.0
15,80.0,15.8,4.0,4.0,8.0
19,460.0,23.0,15.0,6.0,24.0
14,102.0,9.5,4.0,4.0,8.0
14,119.0,29.5,3.0,3.0,4.0
15,100.0,26.5,6.0,5.0,6.0
19,130.0,2.04,5.0,3.0,5.0
19,110.0,1.5,5.0,4.0,10.0
0,60.0,9.2,4.0,4.0,20.0
0,35.0,34.0,3.0,4.0,4.0
19,113.0,27.0,5.0,4.0,4.0
19,126.0,75.0,4.0,3.0,10.0
19,118.0,17.5,10.0,5.0,0.0
19,343.0,55.3,6.0,3.0,6.0
19,120.0,6.9,6.0,4.0,4.5
19,308.0,12.0,6.0,3.0,5.0
2,85.0,8.0,6.0,5.0,6.0
15,90.0,148.0,6.0,5.0,10.0
15,40.0,100.0,6.0,5.0,10.0
19,450.0,6.05,6.0,5.0,10.0
11,300.0,24.5,6.0,5.0,6.0
15,40.0,15.2,4.0,5.0,4.0
15,165.0,7.1,2.0,5.0,10.0
15,86.0,39.6,4.0,5.0,12.0
15,50.0,17.0,4.0,5.0,10.0
17,96.0,10.5,4.0,4.0,10.0
15,75.0,24.3,4.0,5.0,3.0
15,50.0,37.0,3.0,5.0,10.0
15,176.0,19.0,5.0,5.0,4.0
10,200.0,7.3,5.0,5.0,10.0
15,200.0,15.6,6.0,3.0,10.0
15,60.0,10.0,4.0,5.0,10.0
15,108.0,16.0,4.0,4.0,3.0
15,85.0,12.5,4.0,5.0,10.0
20,76.0,24.5,9.0,7.0,6.0
11,56.0,15.0,7.0,5.0,6.0
11,92.0,16.3,4.0,4.0,8.0
11,90.0,25.0,6.0,5.0,6.0
15,80.0,12.0,1.0,4.0,15.0
15,300.0,11.3,4.0,3.0,48.0
18,90.0,15.6,6.0,5.0,6.0
15,75.0,10.0,6.0,2.0,13.0
15,128.0,11.3,6.0,6.0,33.0
20,60.0,7.5,4.0,4.0,6.0
15,90.0,13.3,4.0,5.0,2.0
15,50.0,10.6,4.0,4.0,10.0
11,61.0,41.0,12.0,8.0,5.0
15,50.0,15.5,4.0,3.0,5.0
11,140.0,8.5,2.0,4.0,1.0
15,77.0,34.5,4.0,5.0,4.0
15,65.0,19.0,6.0,5.0,10.0
11,150.0,25.6,5.0,4.0,10.0
15,200.0,22.3,4.0,3.0,10.0
15,120.0,10.5,3.0,4.0,4.0
14,125.0,11.2,4.0,3.0,9.0
10,115.0,14.0,5.0,3.0,4.5
15,75.0,12.0,8.0,4.0,3.0
15,97.0,54.6,4.0,3.0,39.0
17,90.0,102.0,4.0,4.0,12.0
11,196.0,4.97,2.0,5.0,12.0
19,200.0,10.7,3.0,4.0,13.0
2,92.0,15.0,2.0,4.0,13.0
2,100.0,15.0,6.0,5.0,30.0
6,158.0,19.4,4.0,3.0,24.0
2,79.0,49.6,5.0,5.0,30.0
